gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,110 METRES HURDLES,HEAT,1,3,Ryan Brathwaite Barb ados,,13.61,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,1,4,Bashir Ramzy,USA,13.61,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,1,5,Dudley Dorival,Haiti,13.64,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,1,6,Jared Macleod,Canada,13.78,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,1,7,Chris Bethel,Bahamas,14.90,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,2,1,David Payne,USA,13.77,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,2,2,Eric Keddo,Jamaica,13.79,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,2,3,Enrique Llanos,Puerto Rico,13.89,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,2,4,Eder de Souza Brazi l,,13.93,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,2,5,Mikel Thomas,Trinidad and Tobago,14.29,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,2,6,Francisco Castro,Chile,14.46,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,3,1,Yoel Hern ández Reyes,Cuba,13.91,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,3,2,Hector Cotto,Puerto Rico,13.92,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,3,3,Stephen Jones Barbad os,,13.94,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,3,4,Jorge McFarlane Olazabal,Peru,14.18,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,HEAT,3,5,Ronald Ben nett,Honduras,14.47,,27 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,1,Dayron Robles Planas,Cuba,13.25,,28 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,2,David Payne,USA,13.43,,28 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,3,Yoel Hern ández Reyes,Cuba,13.50,,28 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,4,Ryan Brathwaite,Barbados,13.70,,28 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,5,Anse lmo da Silva,Brazil,13.72,,28 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,6,Eric Keddo,Jamaica,13.91,,28 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,7,Bashir Ramzy,USA,14.09,,28 Jul,"Rio de Janeiro, Brazil",
Men,110 METRES HURDLES,FINAL,,8,Hector Cotto,Puerto Rico,14.09,,28 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,1,1,Félix Sanchez Arque,Dominican Republic,49.42,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,1,2,Raphael Fern ándes,Brazil,49.53,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,1,3,Yacnier Luis Gonz ález,Cuba,50.04,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,1,4,Allan Ayala Guatem ala,,51.20,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,1,5,Jonathan Gibson,Panama,51.31,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,1,6,Steve Delice,Haiti,51.51,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,1,7,Mikel Thomas,Trinidad and Tobago,65.80,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,2,1,Laron Bennett,USA,49.09,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,2,2,Bayano Kamani,Panama,49.78,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,2,3,Mahan Sugu imati Braz il,,49.83,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,2,4,Jonathan Williams,Belize,49.84,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,2,5,Sergio H ierrezuelo Castellanos,Cuba,49.90,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,2,6,Luis Montenegro,Chile,51.58,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,3,1,Adam Kunkel,Canada,49.27,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,3,2,Dean Griffiths,Jamaica,49.37,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,3,3,Javier Culson P érez,Puerto Rico,49.46,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,3,4,Andr és Silva,Uruguay,50.60,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,3,5,Andretti Bain,Bahamas,51.53,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,HEAT,3,6,Jonnie Lowe Hond uras,,53.05,,25 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,1,Adam Kunkel,Canada,48.24,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,2,Bayano Kamani,Panama,48.70,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,3,Laron Benn ett,USA,49.07,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,4,Félix Sánchez Arque,Dominican Republic,49.28,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,5,Dean G riffiths,Jamaica,49.30,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,6,Javier Culson P érez,Puerto Rico,49.46,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,7,Mahan Suguimati,Brazil,49.63,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,8,Raphael Fern ándes,Brazil,51.76,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,3,000 METRES STEEPLECHASE ( 28 Jul),,,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,1,Josh McAda ms,USA,8:30.49,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,2,Michael Spence,USA,8:32.11,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,3,José Sánchez Cairo,Cuba,8:36.07,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,4,Gladson Silva Barbosa,Brazil,8:40.32,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,5,Mario Bazan,Peru,8:44.70,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,6,Celso Ficagna,Brazil,8:45.94,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,7,Santiago Figueroa,Argentina,8:46.06,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,8,Alexander Greaux Gomez,Puerto Rico,8:59.47,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,9,Diego Moreno,Peru,9:01.08,,27 Jul,"Rio de Janeiro, Brazil",
Men,400 METRES HURDLES,FINAL,,10,Sergio Lobos Araneda,Chile,9:08.55,,27 Jul,"Rio de Janeiro, Brazil",
Men,4x100 METRES RELAY,HEAT,1,1,USA,USA,38.93,,27 Jul,"Rio de Janeiro, Brazil",J’Mee Samuels; Rae Edwards; Rubin Williams; Darvis Patton
Men,4x100 METRES RELAY,HEAT,1,2,Trinidad and Tobago,Trinidad and Tobago,39.02,,27 Jul,"Rio de Janeiro, Brazil",Richard Thompson; Ma rc Burn s; Emma nuel Callender; Mikel Thomas
Men,4x100 METRES RELAY,HEAT,1,3,Netherland Antilles,Netherland Antilles,39.41,,27 Jul,"Rio de Janeiro, Brazil",Prince Kwidama; Charlton Rafaela; Brian Mariano; Churandy Martina
Men,4x100 METRES RELAY,HEAT,1,4,Cuba,Cuba,39.54,,27 Jul,"Rio de Janeiro, Brazil",Wilfredo Martinez; Yoan Frias; Michael Herrera Flores; Jenris ‘Henry’ Vizcaino Montelier
Men,4x100 METRES RELAY,HEAT,1,5,St.Ki tts-Nevis,St.Ki tts-Nevis,39.74,,27 Jul,"Rio de Janeiro, Brazil",Clarke Clarke; Delwayne Delaney; Robert Morton; Kim Collins
Men,4x100 METRES RELAY,HEAT,1,6,Honduras,Honduras,41.49,,27 Jul,"Rio de Janeiro, Brazil",Ronald Bennett; Rolando Palacios; Jonnie Lowe; Kessel Campbell
Men,4x100 METRES RELAY,HEAT,2,1,Canada,Canada,38.81,,27 Jul,"Rio de Janeiro, Brazil",Richard Adu -Bobie; Anson Henry; Jared Connaughton; Brian Barnett
Men,4x100 METRES RELAY,HEAT,2,2,Brazi l,Brazi l,38.83,,27 Jul,"Rio de Janeiro, Brazil",Vicente Lenilson de Lima; Rafael Ribeiro; Basilio de Morais Juni or; Jose Moreira
Men,4x100 METRES RELAY,HEAT,2,3,Bahamas,Bahamas,40.05,,27 Jul,"Rio de Janeiro, Brazil",Shamar Sands; Troy McIntosh; Adrian Griffith; Jacobi Mitchell
Men,4x100 METRES RELAY,HEAT,2,4,Argentina,Argentina,40.38,did-not-run,27 Jul,"Rio de Janeiro, Brazil",Jose Garaventa; Mariano Jimenez; Miguel Wilken; Ivan Alt amirano Jamaica  Clement Campbell; Dwight Thomas; Xavier Brown; Marvin An derson; Omar Brown; Jason Livermore NON -PARTICIPANTS Antigua and Barbuda Brendan Christian; Ivan Miller; Adno Greenaway; Daniel Bailey; Nkosie Barnes Argentina Diego Ri panti Bahamas Derri ck Atkins Barbados Dario Alleyne; Andrew Hinds; Ryan Brathwaite; Ramon Gittens; Obadele Thompson Brazil Sandro Rodrigues Viana; Nilson Andre Canada Michael Leblanc; Emanuel Parris Cayman Islands Stephon Johnson; Robert Ibeh; Kamer Hyman; Kareem Str eete-Thom pson Cuba Yoel Hern ández Reyes; Dayron Robles Planas Honduras Darvin Colon Netherland Antilles Waldy Lindeborg Panama Andres Rodriguez; Jonathan Gibson; Anghelo Edmund; Alonso Edwards St.Kitts -Nevis Melville Rogers; K adeem S mith Trinida d and Tob ago Darrel Brown; Aaron Armstrong; Keston Bledman USA Jordan Vad en
Men,4x100 METRES RELAY,FINAL,,1,Brazil,Brazil,38.81,,28 Jul,"Rio de Janeiro, Brazil",V.Lenilson; R.Ribeiro; B.Morais; S.Viana
Men,4x100 METRES RELAY,FINAL,,2,Canada,Canada,38.87,,28 Jul,"Rio de Janeiro, Brazil",R.Adu -Bobie; A.Henry; J.Connaughton; B.Barnett
Men,4x100 METRES RELAY,FINAL,,3,USA,USA,38.88,,28 Jul,"Rio de Janeiro, Brazil",J.Samuels; R.Edwards; R.Williams; D.P atton
Men,4x100 METRES RELAY,FINAL,,4,Trinidad and Tobago,Trinidad and Tobago,39.23,,28 Jul,"Rio de Janeiro, Brazil",M.Thomas; M.Burns; E.Callender; K.Bledman
Men,4x100 METRES RELAY,FINAL,,5,Cuba,Cuba,39.46,,28 Jul,"Rio de Janeiro, Brazil",W.Martinez; J.Vizcaino; Y.Frias; D.Robles
Men,4x100 METRES RELAY,FINAL,,6,Netherland Antilles,Netherland Antilles,39.83,,28 Jul,"Rio de Janeiro, Brazil",P.Kwidama; C.Rafaela; B.Mariano; C.Martina
Men,4x100 METRES RELAY,FINAL,,7,Bahamas,Bahamas,39.91,,28 Jul,"Rio de Janeiro, Brazil",S.San ds; T.McIntosh; A.Griffith; J.Mitchell
Men,4x100 METRES RELAY,FINAL,,8,St.Kitts -Nevis,St.Kitts -Nevis,40.20,,28 Jul,"Rio de Janeiro, Brazil",C.Clarke; D.Delaney; R.Morton; K.Collins Pan-American Games; Rio de Janeiro 2007
Men,4x400 MET RES RELAY,HEAT,1,1,Bahamas,Bahamas,3:02.76,,27 Jul,"Rio de Janeiro, Brazil",Andrae Williams; Andretti Bain; Nathaniel McKinney; Avard Moncur
Men,4x400 MET RES RELAY,HEAT,1,2,Dominican Republic,Dominican Republic,3:04.65,,27 Jul,"Rio de Janeiro, Brazil",Carlos Santa Ramirez; Yoel Tapia Gomez; Pedro Mejia Eusebio; Arismendy Peguero Matos
Men,4x400 MET RES RELAY,HEAT,1,3,USA,USA,3:05.01,,27 Jul,"Rio de Janeiro, Brazil",David Nevil le; Jamaal Torrance; Greg Nixon; Bashir Ramzy
Men,4x400 MET RES RELAY,HEAT,1,4,Puerto Rico,Puerto Rico,3:11.33,,27 Jul,"Rio de Janeiro, Brazil",Felix Martinez Cuevas; Hector Carrasquillo Laporte; Adalberto Amador Morales; Luis Soto Sanchez
Men,4x400 MET RES RELAY,HEAT,1,5,Guatemala,Guatemala,3:16.39,disqualified,27 Jul,"Rio de Janeiro, Brazil",Hans Villagran; Camilo Quevedo; Edwin Baltazar Blanco; Allan Aya la Cuba  Sergio Hierrezuelo Castellanos; Omar Cisneros; Yacnier Luis Gonzalez; William Collazo Gutiérrez
Men,4x400 MET RES RELAY,HEAT,2,1,Jamaica,Jamaica,3:04.60,,27 Jul,"Rio de Janeiro, Brazil",Allodin Fothergill; Dwight Mullings; Edino Ste ele; Leford Green
Men,4x400 MET RES RELAY,HEAT,2,2,Trinidad and Tobago,Trinidad and Tobago,3:04.86,,27 Jul,"Rio de Janeiro, Brazil",Ato Modibo; Jarr in Solomon; Renny Quow; Zwede Hewitt
Men,4x400 MET RES RELAY,HEAT,2,3,Brazil,Brazil,3:05.15,,27 Jul,"Rio de Janeiro, Brazil",Luis Ambrosio; Sanderlei Parrela; Fernando Almeida; Anderson Santos
Men,4x400 MET RES RELAY,HEAT,2,4,St.Kit ts-Nevi s,St.Kit ts-Nevi s,3:21.77,,27 Jul,"Rio de Janeiro, Brazil",Kadeem Smith; Jevon Claxton; Adolphu s Jones; Melville Rogers Canada DNF inish Keston Nelson; Nathan V adeboncoeur; Andrew Dargie; Jared Macleod NON -PARTICIPANTS Bahamas Chris Brown; Michael Matheau Brazil Eduardo Vasconcelos; Rod rigo Bargas Canada Brian Barnett; Tyler Christ opher; Ada m Kunkel Cuba Andy Gonz ález Nuñez; Yelmier Geyman López Garcia Dominican Republic Ronald Severno Manzanillo; Felix Sanchez Arque Guatemala Jorge Solorzano Arreo Jamaica Keiron Stewart; Dean Griff iths Panama Andres Rodriguez; Bayano Kamani; Jo nathan Gi bson; Anghelo Edmund; Alonso Edwards Puerto Rico David Freem an; Javier Culson P érez St.Kitts -Nevis Robert Morton; Delwayne Delaney Trinidad and Tobago Emmanuel Call ender; Jamaal James USA Laron Bennet t; Lionel Larry Venezuela Jose Acevedo; Simonci to Silvera; Jos é Cespede s Padra; Josner Rodriguez; Luis Luna
Men,4x400 ME TRES RELAY,FINAL,,1,Bahamas,Bahamas,3:01.94,,28 Jul,"Rio de Janeiro, Brazil",A.Williams; A.Moncur; M.Matheau; C.Brown
Men,4x400 ME TRES RELAY,FINAL,,2,USA,USA,3:02.44,,28 Jul,"Rio de Janeiro, Brazil",G.Nixon; J.Torrance; L.Benn ett; D.N eville
Men,4x400 ME TRES RELAY,FINAL,,3,Dominican Republic,Dominican Republic,3:02.48,,28 Jul,"Rio de Janeiro, Brazil",C.Santa; A.Peguero; Y.Tapia; F .Sanchez
Men,4x400 ME TRES RELAY,FINAL,,4,Trinidad and Tobago,Trinidad and Tobago,3:03.60,,28 Jul,"Rio de Janeiro, Brazil",A.Modibo; R.Quow; J.Soloman; Z.Hewit t
Men,4x400 ME TRES RELAY,FINAL,,5,Jamaica,Jamaica,3:04.15,,28 Jul,"Rio de Janeiro, Brazil",A.Fothergill; D.Mullings; E.Steele; L.Green
Men,4x400 ME TRES RELAY,FINAL,,6,Brazil,Brazil,3:05.87,,28 Jul,"Rio de Janeiro, Brazil",E.Vasconcelos; S.Parrela; A.Santos; F.Alme ida
Men,4x400 ME TRES RELAY,FINAL,,7,Puerto Rico,Puerto Rico,3:06.22,,28 Jul,"Rio de Janeiro, Brazil",H.Carrasquillo; F.Martinez; A.Amador; J. Culson
Men,4x400 ME TRES RELAY,FINAL,,8,Guatemala,Guatemala,3:17.86,,28 Jul,"Rio de Janeiro, Brazil",J.Solorzano; C.Quevedo; E.Baltazar; A.Ayala Pan-American Games; Rio de Janeiro 2007
Men,20KM.WALK,,,1,Jefferson P érez Quezada,Ecuador,1:22:08,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,2,Jaime Saqu ipay,Ecuador,1:23:28,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,3,Gustavo Restr epo Bae na,Colombia,1:24:51,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,4,Mario dos Santos Junior,Brazil,1:29:53,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,5,Matthew Boyles,USA,1:30:03,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,6,Allan Segura,Costa Rica,1:32:27,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,7,John Nunn,USA,1:32:37,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,8,Jose Bagio,Brazil,1:34:15,,22 Jul,"Rio de Janeiro, Brazil",
Men,20KM.WALK,,,9,Juan Cano Ceres,Argentina,1:34:45,,22 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,1,Xavier Moreno,Ecuador,3:52:07,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,2,Horacio Nava Reza,Mexico,3.52:35,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,3,Omar Zepeda de Le ón,Mexico,3:56:04,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,4,Salvador Mira,El Salvador,3:59:51,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,5,Luis Garcia Bechinie,Guatemala,4:01:36,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,6,Fredy Hernandez Camacho Colomb ia,,4:03:10,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,7,Claudio Santos,Brazil,4:14:38,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,8,Phili p Dunn,USA,4:15:47,,28 Jul,"Rio de Janeiro, Brazil",
Men,50KM.WALK,,,9,Cristian Bascunan San Martin,Chile,4:24:21,,28 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,1,Victor Moy a Carv ajal,Cuba,2.32m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,2,Donald Thomas,Bahamas,2.30m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,3,James Gr ayman Antigua and Ba rbuda,,2.24m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,4,Jesse Farias de Lima,Brazil,2.24m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,5,Gerardo Martinez Dibene,Mexico,2.24m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,6,Adam Shunk,USA,2.24m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,=7,Trevo r Barry,Bahamas,2.21m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,=7,Jamie Nieto,USA,2.21m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,9,Brendan Wil liams,Dominica,2.18m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,10,Darvin Edwards,St.Lucia,2.18m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,=11,Fabio Resende Baptista,Brazil,2.15m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,=11,Henderson Dottin,Barbados,2.15m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,12,Gilmar Mayo Lozano,Colombia,2.10m,,27 Jul,"Rio de Janeiro, Brazil",
Men,HIGH JUMP,,,13,Deon Brangman,Bermuda,2.05m,,27 Jul,"Rio de Janeiro, Brazil",
Men,POLE VAULT,,,1,Fabio Gomes da Silva,Brazil,5.40m,,28 Jul,"Rio de Janeiro, Brazil",
Men,POLE VAULT,,,2,Giovanni Lanaro,Mexico,5.30m,,28 Jul,"Rio de Janeiro, Brazil",
Men,POLE VAULT,,,3,German Chiaraviglio Argenti na,,5.20m,,28 Jul,"Rio de Janeiro, Brazil",
Men,POLE VAULT,,,4,Dominic Johnson,St.Lucia,4.90m,,28 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,1,Irving Saladino,Panama,8.28m (-0.5m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,2,Wilfredo Martinez,Cuba,7.92m (+0.1m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,3,Bashir Ramzy,USA,7.90m (+0.6m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,4,Iván Pedro so Soler,Cuba,7.86m (+0.0m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,5,Osbo urne M oxey,Bahamas,7.81m (+0.1m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,6,Carlos Rafael Jorge,Dominican Republic,7.63m (+0.1m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,7,Hugo Chila,Ecuador,7.60m (+0.7m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,8,Allen Simms,Puerto Rico,7.55m (-0.1m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,9,Louis Tristan,Peru,7.53m (+0.5m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,10,Erivaldo Vieira,Brazil,7.44m (+0.1m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,11,Rogerio da Silva Bispo Braz il,,7.44m (-0.6m),,24 Jul,"Rio de Janeiro, Brazil",
Men,LONG JUMP,,,12,Jorge McFarlane Olazabal,Peru,7.30m (+0.0m),,24 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,1,Jadel Gregorio,Brazil,17.27m (+0.5m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,2,Osniel Tosca,Cuba,16.92m (+0.1 m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,3,Yoandr i Betanzos Francis,Cuba,16.90m (+0.7m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,4,Jefferson Dias Sabino,Brazil,16.81m (+0.4m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,5,Lawrence Willis,USA,16.72m (+0.7m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,6,Leevan Sands,Bahamas,16.67m (+1.4m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,7,Randy Lewis,Grenada,16.42m (+0.0m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,8,Ayata Joseph,Antigua and Barbuda,15.73m (+0.8m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,9,Hugo Chila,Ecuador,15.71m (+1.3m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,10,Samyr Laine,Haiti,15.45m (+1.3m),,28 Jul,"Rio de Janeiro, Brazil",
Men,TRIPLE JUMP,,,11,Keita Cline,British Virgin Islands,14.37m (+0.2m),,28 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,1,Dylan Armstrong,Canada,20.10m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,2,Dorian Scott,Jamaica,20.06m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,3,Carlos Veliz,Cuba,19.75m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,4,Garrett Johnson,USA,19.67m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,5,German Lauro,Argentina,19.49m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,6,Marco Ve rni Lippi,Chile,18.54m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,7,Alexis Paumier Fromet a,Cuba,18.47m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,8,Yojer Medi na,Venezuela,18.10m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,9,Carlos Garcia Cordoba,Colombia,17.61m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,10,Ronald de Oliveira Juliao,Brazil,17.31m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,11,Gustavo Gomes de Mendonca,Brazil,17.27m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,12,Kimani Kirton,Jamaica,16.74m,,24 Jul,"Rio de Janeiro, Brazil",
Men,SHOT PUT,,,13,Tyron Benjamin,Dominica,16.64m,,24 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,1,Michael Robertson,USA,59.24m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,2,Adam Kuehl,USA,57.50m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,3,Dariusz Slowik,Canada,57.37m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,4,German Lauro,Argentina,56.08m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,5,Yunio Lastre Echavarria,Cuba,54.80m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,6,Ronald de Oliveira Juliao,Brazil,54.36m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,7,Adonson Shallow,St.Vincent and the Grenadines,54.03m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,8,Julian Angulo,Colombia,50.79m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,9,Hickel Woolery,Jamaica,50.51m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,10,Jason Morg an,Jamaica,50.09m,,28 Jul,"Rio de Janeiro, Brazil",
Men,DISC US THROW,,,11,Alessandro Costa Rosa,Brazil,46.08m,,28 Jul,"Rio de Janeiro, Brazil",
Men,HAMMER THROW,,,1,James Steacy,Canada,73.77m,,25 Jul,"Rio de Janeiro, Brazil",
Men,HAMMER THROW,,,2,Kibwe Johnson,USA,73.23m,,25 Jul,"Rio de Janeiro, Brazil",
Men,HAMMER THROW,,,3,Juan Cerra,Argentina,72.12m,,25 Jul,"Rio de Janeiro, Brazil",
