gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,110 METRES HURDLES,HEAT,2,5,Douglas Lynes,Bahamas,51.12,,9 Aug,"Santo Domingo, Dominican Republic",
Men,110 METRES HURDLES,HEAT,2,6,Shane Charles,Grenada,51.15,,9 Aug,"Santo Domingo, Dominican Republic",
Men,110 METRES HURDLES,HEAT,2,7,Fitz-Allen Crick St.Vincent and Grenadines,,51.83,,9 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,1,Felix Sanchez Arque Domi nican Republic,,48.19,,6 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,2,Eric Thomas,USA,48.74,,6 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,3,Dean Griffiths,Jamaica,49.35,,6 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,4,Oscar Juanz Roussell,Mexico,50.28,,6 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,5,Regan Nichol s,USA,50.31,,6 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,6,Sergio Hie rrezuelo,Cuba,50.34,,6 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,7,Adam Kunkel,Canada,50.43,,6 Aug,"Santo Domingo, Dominican Republic",
Men,400 METRES HURDLES,FINAL,,8,Eronilde Nunes de Ara újo,Brazil,51.19,,6 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",FINAL,,1,Néstor Nieves,Venezuela,8:34.26,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",FINAL,,2,Joel Bourgeoi s,Canada,8:36.78,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",FINAL,,3,Anthony Famiglietti,USA,8:40.22,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",FINAL,,4,Thomas Chor ny,USA,8:45.35,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",FINAL,,5,Jose Miranda Diaz,Mexico,8:47.84,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",FINAL,,6,David Milne,Canada,8:59.37,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",FINAL,,7,Richard Arias,Ecuador,9:21.91,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,1,,Trinidad and Tobago,38.97,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,2,,Jamaica,39.02,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,3,,Brazil,39.10,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,4,St.Kitts -Nevis,,40.37,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,5,,Dominica,40.68,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,1,,USA,38.59,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,2,,Cuba,39.50,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,3,,Bahamas,39.91,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,4,Netherland Antille s,,39.95,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,5,,Cayman Islands,41.10,,7 Aug,"Santo Domingo, Dominican Republic",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,6,,Belize,42.23,,7 Aug,"Santo Domingo, Dominican Republic",
Men,4x100 M ETRES RELAY,FINAL,,1,Brazil,Brazil,38.44,,9 Aug,"Santo Domingo, Dominican Republic",V.Lima; E.Ribeiro; A.da Silva; C.da Silva
Men,4x100 M ETRES RELAY,FINAL,,2,Trinidad and Tobago,Trinidad and Tobago,38.53,,9 Aug,"Santo Domingo, Dominican Republic",N.Alexander; M.Burns; A.Boldon; D.Brown
Men,4x100 M ETRES RELAY,FINAL,,3,Cuba,Cuba,39.09,,9 Aug,"Santo Domingo, Dominican Republic",J.Cesar; J.Pe ña; A.Reyes; J.Pita
Men,4x100 M ETRES RELAY,FINAL,,4,Netherland Antilles,Netherland Antilles,39.19,,9 Aug,"Santo Domingo, Dominican Republic",G.Goelo e; C.Raphaela; J.Duzant; C.Martina
Men,4x100 M ETRES RELAY,FINAL,,5,Baha mas,Baha mas,39.72,,9 Aug,"Santo Domingo, Dominican Republic",M.Reckley; C.Taylor; J.Rolle; D.Atkins
Men,4x100 M ETRES RELAY,FINAL,,6,St.Kitts -Nevis,St.Kitts -Nevis,40.37,disqualified,9 Aug,"Santo Domingo, Dominican Republic",K.Arthurton; I.Browne; D.Esdaille; D.Delaney Jamaica . (39.08) M.Frater; C.Campbell; C.Williams; S.Morant USA Disq. (38.27) M.Grimes; J.Smoots; K.B rokenburr; O.Co leman Pan-American Games; Santo Domingo 2003 - 10 - 4x400 METRES R ELAY (9 Aug)
Men,4x100 M ETRES RELAY,FINAL,,1,Jamaica,Jamaica,3:01.81,,9 Aug,"Santo Domingo, Dominican Republic",Michael Campbell; Sanjay Ayre; Lansford Spence; Davian Cla rke
Men,4x100 M ETRES RELAY,FINAL,,2,USA,USA,3:01.87,,9 Aug,"Santo Domingo, Dominican Republic",Mitch Potter; Ja’Warren Hooker; Adam Steele; James Davis
Men,4x100 M ETRES RELAY,FINAL,,3,Dominican Republic,Dominican Republic,3:02.02,,9 Aug,"Santo Domingo, Dominican Republic",Arismendy Peguero Mato; Carlos Santa Ramirez; Julio Vidal; F élix Sánchez
Men,4x100 M ETRES RELAY,FINAL,,4,Trinidad and Tobago,Trinidad and Tobago,3:05.28,,9 Aug,"Santo Domingo, Dominican Republic",Jacey Harper; Sheridan Kirk; Jamil Jame s; Damian Barry
Men,4x100 M ETRES RELAY,FINAL,,5,Bahamas,Bahamas,3:05.50,,9 Aug,"Santo Domingo, Dominican Republic",Andr ae Williams; Dennis Darling; Timothy Munnings; Nathaniel McKinney
Men,4x100 M ETRES RELAY,FINAL,,6,Cuba,Cuba,3:06.27,,9 Aug,"Santo Domingo, Dominican Republic",Glauder Garz ón; Sergio Hierrezuelo Castellanos; Alianny Echevarria; Yeimer Geyman L ópez Garcia
Men,4x100 M ETRES RELAY,FINAL,,7,Venezuela,Venezuela,3:06.52,,9 Aug,"Santo Domingo, Dominican Republic",Jonathan Palma; S imoncito Silvera; Luis Luna Lemus; William Hern ández
Men,4x100 M ETRES RELAY,FINAL,,8,Grenada,Grenada,3:09.50,,9 Aug,"Santo Domingo, Dominican Republic",Bruce Swan; Sheldon Noel; Shane Charles; Alleyne Fran cique
Men,4x100 M ETRES RELAY,FINAL,,9,Ecuador,Ecuador,3:21.42,did-not-run,9 Aug,"Santo Domingo, Dominican Republic",Cristian Guti érrez; Andres Gallegos; Luis Mor án; Cristian Matute Belize  Michael Aguilar; Leo nard Arnold; Jayson Jones; David Sanchez
Men,20KM.WALK,,,1,Jefferson P érez Quezada,Ecuador,1:23:06,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,2,Bernardo Segura Rivera,Mexico,1:23:31,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,3,Alejandro L ópez,Mexico,1:24:33,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,4,Luis Lopez Erazo,Colombia,1:27:32,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,5,Freddy Hern ández,Colombia,1:28:07,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,6,Cristian M úñoz,Chile,1:31:07,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,7,Tim Seaman,USA,1:33:24,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,8,John Nunn,USA,1:35:34,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,9,Edwin Centeno Palomino,Peru,1:39:16,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,10,José Henriquez,Dominican Republic,1:42:50,,5 Aug,"Santo Domingo, Dominican Republic",
Men,20KM.WALK,,,11,Fraulin Caminero,Dominican Republic,1:49:41,,5 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,1,German S ánchez,Mexico,4:05.01,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,2,Mario dos Santos Junior,Brazil,4:07.37,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,3,Luis Garcia Bechinie,Guatemala,4:12.14,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,4,Sergio Vieira Galdino,Brazil,4:24.42,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,5,Philip Dunn,USA,4:25.49,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,1,Germaine Mason,Jamaica,2.34m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,2,Jamie Niet o,USA,2.28m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,3,Terrance Woods,USA,2.22m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,4,Lisvany Pérez Rodrig uez,Cuba,2.20m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,5,Fabricio de Azevedo Romero,Brazil,2.20m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,6,Jesse Farias de Lima,Brazil,2.16m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,7,Henderson Dottin,Barbados,2.16m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,8,Huguens Jean,Haiti,2.16m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,9,Romel Lightbourne,Bahamas,2.16m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,10,Alfredo Deza Ganoza,Peru,2.13m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,50KM.WALK,,,11,James Rolle,Bahamas,2.10m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,1,Toby Stevenson,USA,5.45m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,2,Russ Buller,USA,5.40m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,3,Dominic Johnson,St.Lucia,5.40m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,4,Javier Benitez,Argentina,5.35m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,5,Giovanni Lanaro,Mexico,5.20m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,6,Ricardo Die z,Venezuela,5.20m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,7,José Nava,Chile,5.20m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,8,Jhabari Ennis,Jamaica,5.00m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,9,Francisco Leon Cannock,Peru,4.90m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,10,Jorge Naranjo,Chile,4.80m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,1,Iván Pedroso Soler,Cuba,8.23m (+0.7m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,2,Luis Meliz Linares,Cuba,8.20m (+0.7m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,3,Victor Castillo,Venezuela,7.98m (+1.1m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,4,Kareem Streete -Thompson,Cayman Islands,7.96m (+0.3m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,5,Osbou rne Moxey,Bahamas,7.93m (+0.8m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,6,Kevin Dilworth,USA,7.86m (+0.6m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,7,Aundre Edward s,Jamaica,7.76m (+0.9m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,8,Kevin Bartlett,Barbados,7.60m (+0.9m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,9,Melvin Lister,USA,7.56m (+0.6m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,10,Jean Cummings,St.Vincent and the Grenadines,7.44m (+0.6m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,11,José Mercedes Dominican R epublic,,7.11m (+1.0m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,12,Keita Cline,British Virgin Islands,6.96m (+0.0m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,13,Vaughn Walwyn,Virgin Islands,6.69m (+1.3m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,POLE VAULT,,,14,Orson Elrington,Belize,3.77m (+0.5m),,8 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,1,Yoandri Betanzos Francis,Cuba,17.26m (+1.1m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,2,Jadel Grego rio,Brazil,17.03m (-1.2m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,3,Yoelbi Quesada Fernández,Cuba,16.78m (-0.4m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,4,Allen Simms,USA,16.56m (-0.4m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,5,AarikWils on,USA,16.20m (+0.8m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,6,Ayata Joseph,Antigua and Barbuda,16.09m (+0.1m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,7,Dane Magloire,St.Lucia,15.91m (-0.4m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,8,Gregory Hughes,Barbados,15.69m (+1.2m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,9,Brian Wellman,Bermuda,15.31m (+0.1m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,10,Berna ud Shirley,Jamaica,14.70m (-1.0m),,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,1,Reese Hoffa,USA,20.95m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,2,Marco Verni Lippi,Chile,20.14m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,3,Brad Snyder,Canada,20.10m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,4,Dan Taylor,USA,19.69m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,5,Alexis Paum ier Frometa,Cuba,19.32m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,6,Yojer Medina,Venezuela,19.19m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,7,Johnny Rodriguez,Colombia,18.16m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,8,Dave Stoute,Trinidad and Tobago,17.65m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,9,Francisco Guzm án,Mexico,17.39m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,10,Dorian Scott,Jamaica,17.02m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,11,José Ventura,Dominican Republic,16.54m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,TRIPLE JUMP,,,12,Expedi Peña Checo,Dominican Republic,15.06m,,9 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,1,Jason Tu nks,Canada,63.70m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,2,Franck Casanas Hern ández,Cuba,62.61m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,3,Lois Mart inez Gonz ález,Cuba,61.36m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,4,Josh Ralston,USA,59.57m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,5,Jorge Balliengo,Argentina,59.39m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,6,Doug Reynolds,USA,58.60m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,7,Eric Forshaw,Canada,57.42m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,8,Marcelo Pugliese,Argentina,55.88m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,9,Expedi Pe ña Checo,Dominican Republic,51.33m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,10,Alleyne Lett,Grenada,47.22m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,1,Juan Cerra,Argentina,75.53m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,2,James Parker,USA,74.35m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,3,John McEwen,USA,71.49m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,4,Yosvany Suärez Sand oval,Cuba,70.24m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,5,Alberto Sanchez Escobar,Cuba,69.37m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,6,Adriano Marzo,Argentina,68.65m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,7,Raúl Rivera,Guatemala,65.06m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,DISCUS THROW,,,8,Eduardo Acu ña Umb ert,Peru,63.30m,,8 Aug,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,1,Emeterio Gonz ález Silva,Cuba,81.72m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,2,Isbel Luaces McKullock,Cuba,80.95m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,3,Breaux Greer,USA,79.21m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,4,Luiz Fernando da Silva,Brazil,73.86m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,5,Manuel Fuenmayor,Venezuela,72.63m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,6,Nery Kennedy Rolon,Paraguay,72.62m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,7,Diego Moraga,Chile,71.79m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,8,Robe rt Minitti,USA,71.64,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,9,Noraldo Palacios Rivas,Colombia,69.09m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,10,Rigoberto Calder ón,Nicaragua,66.98m,,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,1,Stephen Moore,USA,"7,809",,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,2,Luiggy Llanos Cruz,Puerto Rico,"7,704",,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,3,Yonelvis Aguila Reymond,Cuba,"7,593",,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,4,Santiago Lorenzo,Argentina,"7,467",,6/8,"Santo Domingo, Dominican Republic",
Men,JAVELIN THROW,,,5,Enrique Aguirre,Argentina,"7,356",,6/8,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,1,Lauryn Williams,USA,11.53,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,2,Liliana Allen Doll,Mexico,11.62,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,3,Digna Murillo Rivas,Colombia,11.74,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,4,Misleid is Lazo Callamo,Cuba,11.90,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,5,Valma Bass St.Kitts -Nevis,,12.15,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,6,Marleni Mejia,Dominican Republic,12.30,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,1,Virgen Benavides Muñoz,Cuba,11.40,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,2,Tamika Clarke,Bahamas,11.54,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,3,Fana Ashby Trinidad an d Tobago,,11.56,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,4,Heather Samuel,Antigua and Barbuda,11.78,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,5,Maria Carrion,Dominican Republic,11.90,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,6,Danielle St.Lege r,Haiti,12.84,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,3,1,Angela Willia ms,USA,11.59,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,3,2,Sevatheda Fynes,Bahamas,11.67,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,3,3,Judith Kitson,Jamaica,11.71,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,3,4,Kelly B aptiste,Trinidad and Tobago,11.83,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,3,5,Melissa Murillo Rivas,Colombia,11.84,,5 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,1,Lauryn Williams,USA,11.12,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,2,Angela Williams,USA,11.15,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,3,Liliana Allen Doll,Mexico,11.28,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,4,Virgen Benavides Muñoz,Cuba,11.28,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,5,Tamika Clarke,Bahamas,11.39,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,6,Sevathed a Fynes Baham as,,11.42,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,7,Judith Kitson,Jamaica,11.48,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,FINAL,,8,Fana Ashby,Trinidad and Tobago,11.52,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,1,Allyson Felix,USA,22.92,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,2,Danielle Browning,Jamaica,23.21,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,3,Digna Murillo Rivas,Colombia,23.36,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,4,Shandria Brown,Bahamas,23.83,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,5,Liliana Allen Doll,Mexico,23.90,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,6,Fana Ashby,Trinidad and Tobago,23.97,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,1,7,Valma Bass St.Kitts -Nevis,,24.29,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,1,Roxana Di az Sánchez,Cuba,22.78,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,2,Cydonie Mothersill,Cayman Islands,22.89,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,3,Crystal Cox,USA,23.30,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,4,Norma Gonz ález Camilde,Colombia,23.34,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,5,Judith Kitson,Jamaica,23.83,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,6,Virgil Hodge St.Kitts -Nevis,,23.85,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,7,Kennan Gibson Trinidad and Toba go,,24.45,,6 Aug,"Santo Domingo, Dominican Republic",
Men,100 METRES,HEAT,2,8,Danielle St .Leger,Haiti,26.55,,6 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,1,Roxana D iaz Sánchez,Cuba,22.69,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,2,Cydonie Mothersill Cayman Isla nds,,22.86,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,3,Allyson Felix,USA,22.93,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,4,Digna Murillo Rivas,Colombia,23.26,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,5,Crystal Cox,USA,23.36,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,6,Danielle B rowning,Jamaica,23.46,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,7,Norma Gonz ález Camilde,Colombia,23.47,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,FINAL,,8,Judy th Kitson,Jamaica,23.80,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,1,1,Ana Guevara Espinoza,Mexico,52.22,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,1,2,Me’Lisa Barber,USA,52.62,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,1,3,Michelle Burgher,Jamaica,53.13,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,1,4,Adia McKinno n,Trinidad and Tobago,54.25,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,1,5,Jackie -Ann Morain,Grenada,56.30,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,1,6,Mirtha Brock Forbes,Colombia,61.79,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,2,1,Hazel -Ann Regis,Grenada,52.31,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,2,2,Moushaumi Robinson,USA,52.23,,8 Aug,"Santo Domingo, Dominican Republic",
Men,200 METRES,HEAT,2,3,Lisvania Grenot Martinez,Cuba,52.37,,8 Aug,"Santo Domingo, Dominican Republic",
