gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,400 METRES HURDLES,HEAT,2,2,Fulgencia Romay Martinez,Cuba,11.7 (12.02),,1 May,"Sao Paulo, Brazil",
Men,400 METRES HURDLES,HEAT,2,3,Sybil Donmartin,Trinidad and Tobago,12.0 (12.06),,1 May,"Sao Paulo, Brazil",
Men,400 METRES HURDLES,HEAT,2,4,Joanne Rootsaert Canada (,,12.67,,1 May,"Sao Paulo, Brazil",
Men,400 METRES HURDLES,HEAT,2,5,Marcela Daniels Panama (,,12.75,,1 May,"Sao Paulo, Brazil",
Men,400 METRES HURDLES,HEAT,3,1,Marilyn White,USA,11.8 (11.94),,1 May,"Sao Paulo, Brazil",
Men,400 METRES HURDLES,HEAT,3,2,Jean Holmes,Panama,11.9 (12.04),,1 May,"Sao Paulo, Brazil",
Men,400 METRES HURDLES,HEAT,3,3,Erica Lopes da Silva,Brazil,12.2 (12.33),,1 May,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,1,Edith McGuire,USA,11.5 (11.65),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,2,Miguelina Cobi án Hechevarria,Cuba,11.5 (11.69),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,3,Marilyn White,USA,11.7 (11.85),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,4,Jean Holmes,Panama,11.8 (12.00),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,5,Fulgencia Romay Martinez,Cuba,11.8 (12.01),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,6,Maureen Bardoe,Canada,12.0 (12.09),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,200,METRES (30 Apr ),,,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,1,1,Norma Harris,USA,24.4,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,1,2,Josefina Sobers,Panama,25.2,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,1,3,Heather Campbell,Canada,25.4,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,1,Vivian Brown,USA,23.8 (23.84),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,2,Fulgencia Romay Martinez,Cuba,24.9 (25.01),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,3,Erica Lopes da Silva,Brazil,25.2 (25.27),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,4,Thora Best,Trinidad and Tobago,25.8 (25.88),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,5,Gisela Vidal Barreto,Venezuela,25.9 (25.97),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,3,1,Miguelina Cobi án Hechevarria,Cuba,24.2 (24.39),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,3,2,Lorraine Dunn,Panama,24.8 (25.04),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,3,3,Yvonne Breeden,Canada,25.1 (25.29),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,3,4,Leontina dos Santos,Brazil,26.2 (26.30),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,3,200,M ETRES (1 May),,,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,1,Vivian Brown,USA,23.9,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,2,Miguelina Cobi án Hechevarria,Cuba,24.0,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,3,Lorraine Dunn,Panama,24.7,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,4,Norma Harris,USA,25.3,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,5,Fulgencia Romay Martinez,Cuba,25.4,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,6,Josefina Sobers,Panama,26.0,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,1,Abigail Hoffman,Canada,2:10.2 (2:10.27),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,2,Leah Ferris,USA,2:13.6 (2:13.79),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,3,Noreen Deuling,Canada,2:14.8 (2:14.98),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,4,Cynthia Hegarty,USA,2:17.4 (2:17.41),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,5,Maria Vieira de Lima,Brazil,2:22.7 (2:22.20),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,6,Aleida Polledo Baro,Cuba,2:30.8 (2:30.92),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,7,Mercedes Barbosa Mexico (,,2:32.96,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,8,Eliana Gaete Lazo Chile (,,2:33.87,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,9,Aurea Arantes,Brazil,,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,FINAL,,80,METRES HURDLES (3 May ),,,,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,1,1,Jenny Wingerson,Canada,11.6 (11.67),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,1,2,Leda Teixeira dos Santos,Brazil,11.8 (12.09),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,1,Joann Terry,USA,11.3 (11.40),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,2,Thora Best,Trinidad and Tobago,11.7 (11.90),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,3,Concepcion Portuondo,Cuba,12.3 (12.35),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,2,4,Ana Maria Udini Sanmarco,Uruguay,12.9 (12.92),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,3,1,Wanda dos Santos,Brazil,11.5 (11.63),,28 Apr,"Sao Paulo, Brazil",
Men,100 METRES,HEAT,3,2,Lorraine Dunn,Panama,11.6 (11.74),,28 Apr,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,1,Joann Terry,USA,11.3 (11.37),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,2,Jenny Wingerson,Canada,11.4 (11.48),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,3,Wanda dos Santos,Brazil,11.5 (11.50),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,4,Lorraine Dunn,Panama,11.6 (11.65),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,5,Leda Teixeira dos Santos,Brazil,12.0 (12.05),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,1,,USA,45.6 (45.72),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,2,,Cuba,46.4 (46.44),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,3,,Brazil,48.1 (48.18),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,4,,Panama,48.2 (48.31),,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,1,Eleanor Montgomery,USA,1.68m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,2,Diane Gerace,Canada,1.65m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,3,Patricia Callender,Barbados,1.62m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,4,Maria da Conciecã o Cipriano,Brazil,1.59m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,5,Aida Menezes dos Santos,Brazil,1.53m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,6,Estelle Baskerville,USA,1.53m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,7,Sandra Barr,Canada,1.53m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,8,Hilda Fabr é Ramos,Cuba,1.50m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,9,Ana Maria Udini Sanmarco,Uruguay,1.45m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,1,Willye White,USA,6.15m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,2,Iris Goncalves dos Santos,Brazil,5.65m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,3,Edith McGuire,USA,5.48m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,4,Gisela Vidal Barreto,Venezuela,5.42m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,5,Irene Martinez Tartabull,Cuba,5.39m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,6,Diane Gerace,Canada,5.25m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,7,Patricia Callender,Barbados,5.17m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,8,Joanne Rootsaert,Canada,5.07m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,9,Edir Braga Ribeiro,Brazil,5.02m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,10,Patricia Watts,Trinidad and Tobago,4.79m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,1,Nancy McCredie,Canada,15.32m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,2,Cynthia Wyatt,USA,14.27m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,3,Sharon Shepherd,USA,14.10m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,4,Vera Trezoitko,Brazil,12.87m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,5,Ingeborg Pfuller,Argentina,12.26m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,6,Maria Lucia Caldeira,Brazil,11.31m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,1,Nancy McCredie,Canada,50.18m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,2,Ingeborg Pfuller,Argentina,47.83m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,3,Sharon Sh epherd,USA,47.29m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,4,Caridad Aguero Acosta,Cuba,45.02m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,5,Myriam Yutronic,Chile,42.69m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,6,Cynthia Wyatt,USA,42.32m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,7,Odette Valentim Domingos,Brazil,40.43m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,8,Iris Goncalves dos Santos,Brazil,39.48m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,1,Marlene Ahrens,Chile,49.93m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,2,Frances Davenport,USA,47.22m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,3,Iris Goncalves dos Santos,Brazil,35.51m,,4 May,"Sao Paulo, Brazil",
Men,80 METRES HURDLES,FINAL,,4,Patricia Dobie,Canada,35.22m,,4 May,"Sao Paulo, Brazil",
