gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,110 METRES HURDLES,FINAL,,7,"Cuba Evaristo Iglesias Royero,Angel Garcia Delgado",,,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,,USA,3:07.2 (3:07.43),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,,Jamaica,3:12.5 (3:12.63),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Venezu ela,,3:15.6 (3:15.93),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,,Puerto Rico,3:16.2 (3:16.38),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,,Brazil,3:16.4 (3:16.71),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Colomb ia,,3:19.8 (3:20.08),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,7,Mexico (,,3:21.42,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Ernie Shelton,USA,2.01m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Herman Wyatt,USA,2.01m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,José Telles da Conciecao,Brazil,1.91m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Ernesto Lagos Salinas,Chile,1.89m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Roberto L ópez-Jova,Cuba,1.86m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Gaspar Vigo,Puerto Rico,1.86m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,7,Teófilo Davis Bell,Venezuela,1.81m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,8,Ramon L ópez Fleites,Cuba,1.81m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,9,Aldo Zuccolillo,Paraguay,1.81m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,10,Joaquin Zuniga,Mexico,1.70m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Bob Richards,USA,4.50m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Bob Smith,USA,4.30m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Don Laz,USA,4.30m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Fausto de Souza,Brazil,4.00m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Jorge Agui lera Noreiga,Mexico,3.90m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Brigido Iriarte,Venezuela,3.60m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Roselyn Range,USA,8.03m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,John Bennett,USA,8.01m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Ary Facanha de Sa,Brazil,7.84m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Carlos Vera Guardia,Chile,7.49m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Aldo Zuccolillo,Paraguay,7.39m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Claudio Cabre jas Lopategui,Cuba,7.30m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,7,Victor Hern ández Paredes,Cuba,7.22m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,8,Fermin Donazar Urugua y,,7.11m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,9,Alberto Lemus,Colombia,7.09m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,10,Jorge Aguirre Martin,Mexico,6.41m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,11,Jack Smyth,Canada,6.14m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Adhemar Ferreira da Silva,Brazil,16.56m (+0.2m),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Arnoldo Devonish Romero,Venezuela,16.13m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Victor Hern ández Paredes,Cuba,15.60m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Carlos Vera Guardia,Chile,15.30m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Claudio Cabrejas Lopategui,Cuba,15.00m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Willie Hollie,USA,14.96m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,7,Fermin Donazar,Uruguay,14.34m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,8,Alberto Lemus,Colombia,13.98m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,9,Jack Smyth,Canada,13.89m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,10,Jorge Aguirre Martin,Mexico,13.84m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,11,Francisco Dav ila,Mexico,13.54m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Parry O 'Brien,USA,17.59m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Fortune Gordien,USA,15.98m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Marty Engel,USA,14.62m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,John Paveli ch,Canada,14.24m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Eduardo Adriana,Netherland Antilles,13.34m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Rafael Trompiz,Venezuela,12.79m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Fortune Gordien,USA,53.10m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Parry O'Bri en,USA,51.07m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Hernan Haddad Abdala,Chile,47.14m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Pedro Ucke,Argentina,42.99m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Mauricio Rodriguez,Venezuela,40.78m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,John Pavelich,Canada,37.57m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Bob Backus,USA,54.91m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Marty Engel,USA,53.36m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Elvio Porta Argentin a,,51.45m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Alejandro Diaz,Chile,50.56m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Arturo Melchor Borquez,Chile,49.60m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Walter Kupper,Brazil,49.35m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,7,Francisco Fragoso,Mexico,45.96m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,8,Enrique Isturiz Vene zuela,,43.73m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,9,Daniel Alvarado,Venezuela,43.71m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,10,Luis Rom án Betancourt Fernandez,Cuba,42.49m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,11,Enrique Lagoyete,Colombia,40.40m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,12,Alejandro Rueda Jimenez,Mexico,40.17m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Franklin Held,USA,69.77m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Ricardo Matias Heber,Argentina,66.15m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Reinaldo Oliver Martinez,Puerto Rico,65.56m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Carlos Fajer Camarena,Mexico,61.84m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Brigido Iriarte,Venezuela,56.29m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Alberto Vera,Mexico,53.97m,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Rafer Johnson,USA,"6,994 (6,976)",,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Bob Richards,USA,"6,886 (6,572)",,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Hernan Figueroa Bueg,Chile,"5,740 (6,227)",,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Brigido Iriarte,Venezuela,"5,253 (5,524)",,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Carlos Vera Guardia,Chile,"4,365 (4,547)",,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Javier Gonz ález,Mexico,"4,108 (5,008)",,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,60,METRES (13 Mar ),,,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,1,Mae Faggs,USA,7.5 (7.58),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,2,Bertha Diaz Hernandez,Cuba,7.6 (7.66),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,3,Lilian Buglia Mendoza Argentina (,,7.77,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,4,Beatriz Kretschmer de Buccicardi Chile (,,7.86,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,5,Raquel Trujillo Estrada Mexico (,,8.14,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,6,Gladys Pe ña Dominican Republic (,,8.43,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,1,Isabel Daniels,USA,7.5 (7.66),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,2,Deyse Jurdelina de Castro Brazil (,,7.69,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,3,Lilian Heinz Argentina (,,7.87,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,4,Elda Selam é Chile (,,8.10,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,5,Sara Pantoja Mexico (,,8.24,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,6,Leonilda Miranda Calzado Dominican Republic (,,8.85,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,3,1,Mabel Landry,USA,7.7 (7.86),,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,3,2,Gladys Erbetta Huri Argentina (,,7.87,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,3,3,Eliana Gaete Lazo Chile (,,7.88,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,3,4,Wanda dos Santos Brazil (,,8.06,,17 Mar,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,3,5,Christina Blizzard Soto Mexico (,,8.40,,17 Mar,"Mexico City, Mexico",
Men,60 METRES,FINAL,,1,Bertha Diaz Hern andez,Cuba,7.5,,14 Mar,"Mexico City, Mexico",
Men,60 METRES,FINAL,,2,Isabel Daniels,USA,7.6,,14 Mar,"Mexico City, Mexico",
Men,60 METRES,FINAL,,3,Mabel Landry,USA,7.6,,14 Mar,"Mexico City, Mexico",
Men,60 METRES,FINAL,,4,Gladys Erbetta Huri,Argentina,7.7,,14 Mar,"Mexico City, Mexico",
Men,60 METRES,FINAL,,5,Mae Faggs,USA,7.7,,14 Mar,"Mexico City, Mexico",
Men,60 METRES,FINAL,,6,Deyse Jurdelina de Castro,Brazil,7.8,,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,1,1,Mae Faggs,USA,11.8 (12.09),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,1,2,Lilian Buglia Mendoza,Argentina,12.2 (12.38),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,1,3,Beatriz Kretschmer de Buccicardi,Chile,12.3 (12.39),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,1,4,Sara Panto ja,Mexico,12.8 (13.29),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,1,5,Gladys Pe ña,Dominican Republic,13.0 (13.31),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,2,1,Barbara Jones,USA,11.6 (11.93),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,2,2,Lilian Heinz,Argentina,12.3 (12.38),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,2,3,Cynthia Mill s,Jamaica,12.4 (12.69),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,2,4,Bertha Aguilar,Mexico,12.5 (12.83),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,2,5,Leonilda Miranda Calzado,Dominican Republic,12.6 (13.81),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,3,1,Maria Luisa Castelli,Argentina,12.0 (12.26),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,3,2,Alfrances Lyman,USA,12.3 (12.31),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,3,3,Elda Selam é,Chile,12.3 (12.38),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,3,4,Deyse Jurdelina de Castro,Brazil,12.4 (12.41),,14 Mar,"Mexico City, Mexico",
Men,60 METRES,HEAT,3,5,Alma Noemi Rodriguez,Mexico,12.6 (13.03),,14 Mar,"Mexico City, Mexico",
Men,100 METRES,FINAL,,1,Barbara Jones,USA,11.5 (11.90),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,FINAL,,2,Mae Faggs,USA,11.8 (12.07),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,FINAL,,3,Maria Luisa Castelli,Argentina,12.0 (12.38),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,FINAL,,4,Alfrances Lyman,USA,12.1 (12.42),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,FINAL,,5,Lilian Heinz,Argentina,12.4 (12.51),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,FINAL,,80,METRES HURDLES (16 Mar ),,,,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,1,Gwendolyn Hobbins,Canada,11.6 (11.82),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,2,Barbara Mueller,USA,11.7 (11.97),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,3,Eliana Gaete Lazo,Chile,12.9 (13.01),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,4,Delia Diaz,Uruguay,13.5 (13.70),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,1,Wanda dos Santos,Brazil,11.7 (11.80),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,2,Berth a Diaz Hernandez,Cuba,11.7 (11.81),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,3,Constance Darnowski,USA,11.8 (11.93),,16 Mar,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,4,Nancy Phillips -Cowperthwaite,USA,12.0 (12.07),,16 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,1,Eliana Gaete Lazo,Chile,11.7,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,2,Bertha Diaz Hernandez,Cuba,11.8,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,3,Wanda dos Santos,Brazil,11.8,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,4,Gwendolyn Hobbins,Canada,11.9,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,5,Barbara Mueller,USA,11.9,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,6,Constance Darnowski,USA,12.0,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,1,,USA,47.0 (47.12),,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,2,,Argentina,47.2 (47.27),,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,3,,Chile,49.3 (49.49),,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,4,,Mexico,51.2 (51.33),,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,1,Mildred McDaniel,USA,1.68m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,2,Deyse Jurdelina de Castro,Brazil,1.59m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,3,Verenda T homas,USA,1.59m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,4,Janette Cantrell,USA,1.59m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,5,Alice Whitty,Canada,1.56m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,6,Delia Diaz,Uruguay,1.56m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,7,Elisabeth Clara Muller,Brazil,1.45m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,8,Margarita Kabsch,Mexico,1.35m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,1,Ingeborg P fuller,Argentina,43.19m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,2,Isabel Avell án,Argentina,40.06m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,3,Alejandrina Herrera Ylarra,Cuba,38.00m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,4,Lili Schluter,Mexico,37.43m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,5,Jacqueline MacDonald,Canada,37.33m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,6,Marjorie Larney,USA,34.97m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,7,Marie Dupree,Canada,34.37m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,8,Pam Kurrell,USA,33.59m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,9,Sharon Cliffe,Canada,32.52m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,10,Vera Trezoitko,Brazil,32.14m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,11,Patricia Mosanto,USA,31.77m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,1,Karen Anderson,USA,49.15m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,2,Estrella Puente,Uruguay,43.43m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,3,Amelia Wershoven,USA,43.06m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,4,Marjorie Larney,USA,40.52m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,5,Carmen Venegas,Chile,40.10m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,6,Anneliese Schmidt,Brazil,39.14m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,7,Bertha Chi ú Nunez,Mexico,36.69m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,8,Rosa Elena Gudi ño,Mexico,34.56m,,17 Mar,"Mexico City, Mexico",
Men,80 METRES HURDLES,FINAL,,9,Sharon Cliffe,Canada,26.81m,,17 Mar,"Mexico City, Mexico",
