gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,110 METRE S HURDLES,HEAT,1,3,Jeff Porter,USA,13.47,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,1,4,Enrique Llanos,Puerto Rico,13.70,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,1,5,Carlos Rafael Jorge,Dominican Republic,13.80,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,1,6,Eric Keddo,Jamaica,13.83,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,1,7,Jhon Tamayo Ecuado r,,14.22,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,1,8,Javie r McFarlane Olazabal,Peru,14.30,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,1,Dayron Robles,Cuba,13.22,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,2,Dominic Berger,USA,13.62,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,3,Matheus Facho Inocencio,Brazil,13.67,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,4,Hector Cotto,Puerto Rico,13.69,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,5,Jorge McFarlane Olazabal,Peru,13.72,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,6,Ronald Bennett,Honduras,13.81,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,7,Jeffrey Julmis,Haiti,13.87,,27 Oct,"Guadalajara, Mexico",
Men,110 METRE S HURDLES,HEAT,2,8,Renan Palma,El Salvador,14.19,,27 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,1,Dayron Robles,Cuba,13.10,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,2,Paulo Villar,Colombia,13.27,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,3,Orlando Ortega,Cuba,13.30,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Jeff Porter,USA,13.45,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Hector Cotto Puerto Ri co,,13.49,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Enrique Llanos,Puerto Rico,13.52,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,7,Dominic Berger,USA,13.65,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,FINAL,,8,Matheus Facho Inocencio,Brazil,13.76,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,1,1,Isa Phillips,Jamaica,49.62,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,1,2,Emanuel Mayers Trinidad and T obago,,49.86,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,1,3,Lee Moore,USA,50.58,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,1,4,Juan Stenner,Mexico,50.87,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,1,5,Alie Beauvais,Haiti,51.67,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,1,6,Emerson Chala,Ecuador,53.53,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,2,1,Mahau Suguimati Brazi l,,50.20,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,2,2,Félix Sánchez Marcelo,Dominican Republic,50.22,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,2,3,Reuben McCoy,USA,50.60,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,2,4,Erick Alejandro,Puerto Rico,51.28,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,2,5,Amaurys Valle,Cuba,51.29,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,2,6,Jose Ceballos,Mexico,51.33,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,3,1,Omar Cisneros,Cuba,48.99,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,3,2,Winder Cuevas P érez Dominican Republ ic,,50.12,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,3,3,Victor Solarte,Venezuela,51.31,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,3,4,Kenneth Medwood,Belize,51.90,,28 Oct,"Guadalajara, Mexico",
Men,110 METRES HURDLES,HEAT,3,5,Junior Hines,Cayman Islands,52.36,,28 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,1,Omar Cisneros,Cuba,47.99,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,2,Isa Phillips,Jamaica,48.82,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,3,Félix Sánchez Marcelo,Dominican Republic,48.85,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,4,Winder Cuevas Perez Dominican Repub lic,,49.20,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,5,Mahau Suguimati,Brazil,49.61,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,6,Emanuel Mayers,Trinidad and Tobago,50.00,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,7,Reuben McCoy,USA,50.18,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,8,Lee Moore,USA,51.10,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,3,000 METRES STEEPLECHASE (2 8 Oct),,,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,1,Jose Peña,Venezuela,8:48.19,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,2,Hudson de Souza,Brazil,8:48.75,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,3,José Sánchez,Cuba,8:49.75,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,4,Donald Cowart,USA,8:49.97,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,5,Marvin Blanco,Venezuela,8:50.85,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,6,Derek Scott,USA,8:55.03,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,7,Mario Baz án,Peru,8:56.31,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,8,José Banales,Mexico,9:02.78,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,9,Enzo Ya ñez,Chile,9:07.63,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,10,Mariano Mastromarino,Argentina,9:09.42,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,1,,USA,39.19,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,2,St.Kitts -Nevis,,39.31,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,3,,Brazil,39.44,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,4,,Bahamas,40.05,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,1,,Chile,39.68,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,2,,Cuba,39.79,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,3,,Ecuador,40.23,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,4,,Mexico,40.74,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,1,,Brazil,38.18,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,2,St.Kitts -Nevis,,38.81,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,3,,USA,39.17,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,4,,Cuba,39.75,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,5,,Ecuador,39.76,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,FINAL,,6,,Mexico,41.08,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,1,,Dominican Republic,3:06.33,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,2,,Canada,3:08.51,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,3,,Jamaica,3:10.05,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,1,4,,Mexico,3:12.18,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,1,,Cuba,3:04.33,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,2,,Venezuela,3:04.67,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,3,,USA,3:07.57,,27 Oct,"Guadalajara, Mexico",
Men,400 METRES HURDLES,HEAT,2,4,Baha mas,,3:09.68,,27 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,1,Cuba,Cuba,2:59.43,,28 Oct,"Guadalajara, Mexico",N.Ruiz 44.9; R.Acea 44.9; O.Cisneros 44.6; W.Collazo 45.1
Men,4x400 METRES RELAY,FINAL,,2,Dominican Repub lic,Dominican Repub lic,3:00.44,,28 Oct,"Guadalajara, Mexico",A.Peguero; L. Santos; Y.Tapia; G.Cuesta
Men,4x400 METRES RELAY,FINAL,,3,Venezuela,Venezuela,3:00.82,,28 Oct,"Guadalajara, Mexico",A.Ramirez; A.Aguilar; J.Acevedo; O.Longart
Men,4x400 METRES RELAY,FINAL,,4,USA,USA,3:03.91,,28 Oct,"Guadalajara, Mexico",J.Scott; B. Miller; L.Moore; R.McCoy
Men,4x400 METRES RELAY,FINAL,,5,Canada,Canada,3:07.12,,28 Oct,"Guadalajara, Mexico",P.Osei; D.Richards; T.Harris; M.Robertson
Men,4x400 METRES RELAY,FINAL,,6,Mexico,Mexico,3:11.52,did-not-run,28 Oct,"Guadalajara, Mexico",J.Ceballos; J.Esparza; J.S tenner; O.Garcia Jamaic a  M.Mason; O.Johnson; A.Whyte; J.Livermore Bahamas DNRun W.Neymour; C.Brown; J.Rolle; R.Miller Pan-American Gam es; Guadalajara 2011 - 12 - 20KM.WALK (23 Oct)
Men,4x400 METRES RELAY,FINAL,,1,Erick Barrondo Guatemala,Erick Barrondo Guatemala,1:21:51,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,2,James Rend ón Colombia,James Rend ón Colombia,1:22:46,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,3,Luis L ópez Colombia,Luis L ópez Colombia,1:22:51,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,4,Jaime Saq uipay Ecuador,Jaime Saq uipay Ecuador,1:22:57,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,5,Anibal Paau Guatemala,Anibal Paau Guatemala,1:24:06,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,6,Heraclio Eder S ánchez Teran Mexico,Heraclio Eder S ánchez Teran Mexico,1:25:00,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,7,Diego Flores Mexico,Diego Flores Mexico,1:26:08,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,8,John Nunn USA,John Nunn USA,1:26:30,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,9,Juan Cano Ceres Argentina,Juan Cano Ceres Argentina,1:27:33,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,10,Ronal Quispe Bolivia,Ronal Quispe Bolivia,1:27:54,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,11,Fabio Gonz ález Argentina,Fabio Gonz ález Argentina,1:30:40,,28 Oct,"Guadalajara, Mexico",
Men,4x400 METRES RELAY,FINAL,,12,Michael Mannozzi USA,Michael Mannozzi USA,1:41:33,did-not-compete,28 Oct,"Guadalajara, Mexico",Yerko Araya Chile Disqualified Caio Bonfim Brazil Disqualified Allan S egura Medina Costa Rica Disqualified Moacir Zimmermann Brazil Disqualified Cristian Chocho Ecuador
Men,50KM.WALK,,,1,Horacio Nava,Mexico,3:48:58,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,2,Jose Ojeda,Mexico,3:49:16,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,3,Jaime Quiyuch,Guatemala,3:50:33,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,4,Fredy Hern ández,Colombia,4:00:12,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,5,Jonathan Riekmann,Brazil,4:04:07,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,6,Emerso n Hern ández,El Salvador,4:12:53,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,7,Nestor Rueda,Colombia,4:17:40,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,8,Bernardo Calvo Agu ilar,Costa Rica,4:21:19,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,9,Ben Shorey,USA,4:33:25,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,1,Donald Thomas Baha mas,,2.32m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,2,Diego Ferrin,Ecuador,2.30m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,3,Victor Moya,Cuba,2.26m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,4,James Grayman,Antigua and Barbuda,2.24m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,5,Brendan Williams,Dominica,2.21m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,6,Jamie Nieto,USA,2.21m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,7,Jim Dilling,USA,2.21m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,8,Edgar Rivera,Mexico,2.18m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,9,Wagner Miller,Colombia,2.18m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,10,Carlos La yoy,Argentina,2.18m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,11,Thorrold Murray,Barbados,2.10m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,12,Arturo Ch ávez,Peru,2.10m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,13,Rafael dos Santos,Brazil,2.10m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,14,Marlon Colorado El Salvado r,,2.10m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,15,Keron Stoute British Vir gin Islands,,2.05m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,16,Josue Louis,Haiti,2.00m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,17,Henry Linton Quesada,Costa Rica,1.95m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,1,Lázaro Borges Reid,Cuba,5.80m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,2,Jeremy Scott,USA,5.60m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,3,Giovanni Lanaro,Mexico,5.50m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,4,German Chiaraviglio,Argentina,5.50m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,5,Fabio G ómes da Silva,Brazil,5.40m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,6,Yankier Lara,Cuba,5.40m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,7,Jason Wurster,Canada,5.20m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,8,Luis Nevarez,Mexico,5.05m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,9,Ruben Benitez,Argentina,5.05m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,10,Jabari Ennis Jamai ca,,4.90m,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,1,Victor Castillo,Venezuela,8.05m (-0.8m),disqualified,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,2,Daniel Pineda,Chile,7.97m (-1.0m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,3,David Registe,Dominica,7.89m (+0.2m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,4,Jeremy Hicks,USA,7.83m (+0.3m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,5,Jorge McFarlane Olizabal,Peru,7.78m (-0.6m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,6,Emiliano Lasa Sanchez Urugua y,,7.73m (+0.6m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,7,Randall Flimmons,USA,7.71m (-1.8m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,8,Rudon Bastian,Bahamas,7.62m (-0.5m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,9,Collister Fahie,Virgin Islands,7.46m (-1.3m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,10,Carl Morgan,Cayman Islands,7.38m (-1.7m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,11,Hugo Chila,Ecuador,7.33m (-1.6m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,12,Marcos Amalbert,Puerto Rico,7.31m (-0.4m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,1,Alexis Copello,Cuba,17.21m (-1.3m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,2,Yoandris Betanzos,Cuba,16.54,,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,3,Jefferson Dias Sabino,Brazil,16.51m (+1.6m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,4,Maximiliano Diaz,Argentina,16.47m (-0.1m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,5,Samyr Laine,Haiti,16.39m (+1.4m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,6,Chris Carter,USA,16.21m (+0.9m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,7,Alberto Alv árez,Mexico,16.20m (-0.7m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,8,Zedric Thomas,USA,16.19m (-0.3m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,9,Muhammad Halim,Virgin Islands,15.94m (-0.5m),,29 Oct,"Guadalajara, Mexico",
Men,50KM.WALK,,,10,Jair Cadenas,Mexico,15.72m (+0.8m),,29 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,1,Dylan Armstrong,Canada,21.30m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,2,Carlos Veliz,Cuba,20.76m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,3,German Lauro,Argentina,20.41m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,4,Stephen Saenz,Mexico,19.54m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,5,Edder Moreno,Colombia,19.48m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,6,Noah Bryant,USA,19.23m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,7,Reinaldo Proenza,Cuba,19.19m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,8,Russell Winger,USA,19.11m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,9,Ronald de Oliveira Juliao,Brazil,17.94m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,10,Michael Putman,Peru,17.74m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,11,Nicolas Martina,Argentina,17.33m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,12,Aldo Gonz áles,Bolivia,17.06m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,1,Jorge Fern ández,Cuba,65.58m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,2,Jarred Rome,USA,61.71m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,3,Ronald de Oliveira Juliao,Brazil,61.70m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,4,Yunio L astre Echavarria,Cuba,61.07m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,5,Jason Young,USA,60.91m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,6,Mario Cota,Mexico,59.30m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,7,Jason Morgan,Jamaica,58.91m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,8,Jesus Parejo,Venezuela,55.35m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,9,Michael Putman,Peru,52.62m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,10,Jorge Ballie ngo,Argentina,51.93m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,11,Rodolfo Casanova,Uruguay,48.62m,,25 Oct,"Guadalajara, Mexico",
Men,SHOT PUT,,,12,Alfredo Romero,Puerto Rico,47.97m,,25 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,1,Kibwe J ohnson,USA,79.63m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,2,Michael Mai,USA,72.71m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,3,Noleysi s Vicet Juan,Cuba,72.57m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,4,Wagner Carvalho Domingos,Brazil,70.16m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,5,Roberto Janet Durruty,Cuba,69.46m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,6,Juan Cerra,Argentina,66.80m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,7,Roberto Sawyers Furtado,Costa Rica,65.09m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,8,Aldo Bello,Venezuela,63.46m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,9,Diego Berrios,Guatemala,60.82m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,10,Diego D el Real,Mexico,59.41,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,11,Edgar Florian,Guatemala,58.92m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,12,Michael Letterlough,Cayman Islands,57.72m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,1,Guillermo Martinez,Cuba,87.20m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,2,Cyru s Hostetler,USA,82.24m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,3,Braian Toledo,Argentina,79.53m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,4,Sean Furey,USA,77.05m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,5,Victor Fatecha,Paraguay,76.92m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,6,Julio Miranda de Oliveira,Brazil,76.24m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,7,Keshorn Walcott,Trinidad and Tobago,75.77,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,8,Juan M éndez,Mexico,74.18m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,9,Michel M iranda,Cuba,73.91m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,10,Arley Ibarguen,Colombia,72.93m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,11,Felipe Ortiz,Puerto Rico,67.93m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,12,Jose Lagunes,Mexico,64.70m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,13,Justin Cummins,Barbados,64.34m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,14,Omar Jones,British Virgin Islands,60.24m,,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,1,Leonel Suarez,Cuba,"8,373",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,2,Maurice Smith,Jamaica,"8,214",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,3,Yordani G arcia,Cuba,"8,074",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,4,Gonzalo Bar roilhet,Chile,"7,986",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,5,Roman Gastaldi,Argentina,"7,826",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,6,Geormi Jaramillo,Venezuela,"7,679",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,7,Rodrigo Sagaon González,Mexico,"7,288",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,8,Claston Bernard,Jamaica,"7,246",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,9,Alberto Zarate,Mexico,"7,007",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,10,Matthew Johnson,USA,"6,929",,26 Oct,"Guadalajara, Mexico",
Men,HAMMER THROW,,,11,Mark Jellison,USA,"6,550",,26 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,1,1,Rosangela Oliveira Santos,Brazil,11.26,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,1,2,Yomara Hinestroza,Colombia,11.41,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,1,3,Laverne Jones,Virgin Islands,11.45,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,1,4,Daniela Pavez,Chile,11.85,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,1,5,Ramona van der Vloot Surina m,,12.01,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,1,6,Charnelle Enriquez,Belize,13.15,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,2,1,Barbar a Pierre,USA,11.37,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,2,2,Nelkis Casabona,Cuba,11.56,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,2,3,Mariely S ánchez Hichez,Dominican Republic,11.57,,24 Oct,"Guadalajara, Mexico",
Men,100 METRES,HEAT,2,4,Courtney Patterson,Virgin Islands,11.59,,24 Oct,"Guadalajara, Mexico",
