gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,110 METRES HURDLES,FINAL,,3,Arnaldo Bristol Sabater,Puerto Rico,13.74,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,4,Char les Rich,USA,13.88,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,5,Charles Dobson,USA,14.13,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,6,Marcio Viani Lomonaco,Brazil,14.27,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,7,Rodolfo Chavira,Mexico,14.57,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,FINAL,,8,Jesús Villegas Candelo,Colombia,14.58,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,1,Dámaso Alfonso Reyes,Cuba,50.10,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,2,Dave Jarvis,Canada,51.09,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,3,Ralph Mann,USA,52.04,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,4,Enrique de la Mora,Mexico,52.45,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,1,5,Francisco Rojas Soto,Paraguay,52.78,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,1,James King,USA,49.90,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,2,Jesús Villegas Candelo,Colombia,50.70,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,3,Ivan Mangual,Puerto Rico,51.65,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,4,Fabio Zu ñiga,Colombia,51.82,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,5,Hugo Tanino,Argentina,52.32,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,6,Enrique Aguirre,Mexico,52.76,,17 Oct,"Mexico City, Mexico",
Men,110 METRES HURDLES,HEAT,2,7,Rigoberto Rinc ón,Dominican Republic,54.48,,17 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,1,James King,USA,49.60,,14 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,2,Ralph Mann,USA,50.04,,14 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,3,Dámaso Alfonso Reyes,Cuba,50.19,,14 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,4,Ivan Mangual,Puerto Rico,50.69,,14 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,5,Fabio Zuniga,Colombia,50.83,,14 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,6,Jesús Villegas Candelo,Colombia,51.48,,14 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,7,Dave Jarvis,Canada,51.82,,14 Oct,"Mexico City, Mexico",
Men,400 METRES HURDLES,FINAL,,8,Enrique de la Mora,Mexico,53.15,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,1,Mike Manley,USA,9.04.29,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,2,José Romao Andrade d a Silva,Brazil,9.05.31,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,3,Octavio Guadarrama,Mexico,9.15.00,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,4,Brian Stride,Canada,9.24.46,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,5,Randy Lussendon,USA,9.29.32,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,6,José Cobo Valdes,Cuba,9.34.46,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,7,Sixto Hierrezuelo Ramirez,Cuba,9.40.52,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,8,Modesto Compr és,Dominican Republic,9.40.59,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,9,Hipólito L ópez Honduras,,10.12.00,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",FINAL,,10,Luis Raudales Honduras,,10.36.74,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,1,,Cuba,38.62,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,2,,Canada,39.02,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,3,,Brazil,39.36,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,4,,Trinidad and Tobago,39.51,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,5,,Bahamas,39.81,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,6,,Netherland Antilles,40.77,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,1,,USA,39.19,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,2,,Guyana,39.86,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,3,,Puerto Rico,39.95,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,4,,Dominican Republic,40.00,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,5,,Bermuda,40.34,,14 Oct,"Mexico City, Mexico",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,6,,Jamaica,40.69,,14 Oct,"Mexico City, Mexico",
Men,4x100 METRES RELAY,FINAL,,1,USA,USA,38.31,,20 Oct,"Mexico City, Mexico",C.Edwards; L.Brown; D.Merrick; B.Collins
Men,4x100 METRES RELAY,FINAL,,2,Cuba,Cuba,38.46,,20 Oct,"Mexico City, Mexico",H.Ramirez; A.Casanas; P.Montes; J.Triana
Men,4x100 METRES RELAY,FINAL,,3,Canada,Canada,38.86,,20 Oct,"Mexico City, Mexico",H.Fraser; M.Nash; A .Dukowski; R.Martin
Men,4x100 METRES RELAY,FINAL,,4,Brazil,Brazil,39.18,,20 Oct,"Mexico City, Mexico",R.Lobato; N.dos Santos; J.de Oliveira; R.da Silva
Men,4x100 METRES RELAY,FINAL,,5,Trinidad and Tobago,Trinidad and Tobago,39.25,,20 Oct,"Mexico City, Mexico",R.Reid; C.Brathwaite; H.Crawford; C.Joseph
Men,4x100 METRES RELAY,FINAL,,6,Guyana,Guyana,39.59,,20 Oct,"Mexico City, Mexico",C.Schultz; A.Wilson; D.Callison; J.Gilkes
Men,4x100 METRES RELAY,FINAL,,7,Dominican Republic,Dominican Republic,39.73,,20 Oct,"Mexico City, Mexico",M.Savin ón; G.Garcia; E.J avier; F.Lopez
Men,4x100 METRES RELAY,FINAL,,8,Puerto Rico,Puerto Rico,39.80,,20 Oct,"Mexico City, Mexico",J.Rohena; I.Mangual; J.Franceschi; A.Bristol Pan-American Games; Mexico City 1975 - 11 - 4x400 METRES RELAY (20 Oct)
Men,4x100 METRES RELAY,FINAL,,1,USA,USA,3.00.76,,20 Oct,"Mexico City, Mexico",Herman Frazier 45.4; Robert Taylor 44.7; Maurice Peoples 44.7; Ronnie Ray 46.0
Men,4x100 METRES RELAY,FINAL,,2,Cuba,Cuba,3.02.82,,20 Oct,"Mexico City, Mexico",Eddy Guti érrez James; Carlo s Alvarez Sanchez Dámaso Alfonso Reyes; Alberto Juantorena Danger 44.3
Men,4x100 METRES RELAY,FINAL,,3,Canada,Canada,3.03.92,,20 Oct,"Mexico City, Mexico",Glenn Bogue; Ron Jackson; Bryan Saunders; Don Domansky
Men,4x100 METRES RELAY,FINAL,,4,Jamaica,Jamaica,3.05.23,,20 Oct,"Mexico City, Mexico",Kim Rowe; Noel Gray; Anthony Davis; Alfred Daley
Men,4x100 METRES RELAY,FINAL,,5,Puerto Rico,Puerto Rico,3.12.41,,20 Oct,"Mexico City, Mexico",Félix Rios; Jos é Santiago Quinones; Juan Franceschi; Iv án Mangual
Men,4x100 METRES RELAY,FINAL,,6,Mexico,Mexico,3.12.87,,20 Oct,"Mexico City, Mexico",Enrique de la Mora; Francisco Andrade; Enrique Aguirre; Miguel Lopez NON -PARTICIPANTS Canada Robert Raymond Jamaica Trevor Campbell
Men,20KM.WALK,,,1,Daniel Bautist a Rocha,Mexico,1:33.05,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,2,Domingo Colin Martinez,Mexico,1:33.58,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,3,Larry Young,USA,1:37.53,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,4,Rafael Vega Hernandez,Colombia,1:40.18,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,5,Todd Scully,USA,1:41.16,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,6,Santiago Fonseca Honduras,,1:44.10,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,7,Marcel Jobin,Canada,1:45.40,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,8,Erne sto Alfaro Ber múdez,Colombia,1:50.32,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,9,José Esteban Valle,Nicaragua,1:50.53,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,10,Adalberto Scorza,Argentina,1:52.09,,15 Oct,"Mexico City, Mexico",
Men,20KM.WALK,,,11,Juan Sol órzano,Nicaragua,1:59.50,,15 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,1,Tom Woods,USA,2.25m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,2,John Beers,Canada,2.17m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,3,Rick Cuttell,Canada,2.17m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,4,Richard Spencer Campbell,Cuba,2.15m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,5,Clark Godwin,Bermuda,2.12m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,6,Luis Barrionuevo,Argentina,2.09m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,7,José de la Cerda,Mexico,2.06m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,8,Javier Viv ó,Mexico,2.06m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,9,Benedito Francisco,Brazil,2.06m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,10,Rudy Levarity,Bahamas,2.06m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,11,Crist óbal de Leon,Dominican Republic,2.00m,,16 Oct,"Mexico City, Mexico",
Men,HIGH JUMP,,,12,Daniel Mamet,Argentina,2.00m,,16 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,1,Earl Bell,USA,5.40m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,2,Bruce Simpson,Canada,5.20m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,3,Roberto Mor é Lozano,Cuba,5.20m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,4,Jeff Taylor,USA,5.10m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,5,Allan Kane,Canada,5.00m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,6,Juan Laza Capote,Cuba,4.95m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,1,Joao Carlos de Oliveira,Brazil,8.19m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,2,Arnie Robinson,USA,7.94m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,3,Al Lanier,USA,7.91m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,4,Milán Matos Leon,Cuba,7.69m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,5,Ronaldo Lobato,Brazil,7.67m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,6,Francisco G ómez Hechavarria,Cuba,7.66m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,7,Rick Cuttell,Canada,7.65m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,8,George Swanston,Trinidad and Tobago,7.44m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,9,Barry Boyd,Canada,7.22m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,10,Henry Jackson Jamaic a,,7.17m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,11,Fletcher Lewis,Bahamas,7.15m,,20 Oct,"Mexico City, Mexico",
Men,POLE VAULT,,,12,Dennis Trott,Bermuda,6.86m,,20 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,1,Joao Carlos de Oliveira,Brazil,17.89m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,2,Tommy Haynes,USA,17.20m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,3,Caleb Abdul Rahman (Milan Tiff),USA,16.98m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,4,Nelson Prudencio,Brazil,16.85m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,5,Gustavo Pl á,Cuba,16.62m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,6,Armando Herrera Leal,Cuba,16.35m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,7,Emilio Mazzeo,Argentina,15.85m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,8,Dave Watt,Canada,15.52m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,9,Michael Sharpe,Bermuda,15.29m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,10,Anthony Wade,Bermuda,14.87m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,1,Bruce Pirnie,Canada,19.28m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,2,Bishop Dolegiewicz,Canada,19.18m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,3,Terry Albritton,USA,19.18m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,4,Juan Turri,Argentina,18.30m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,5,José Carlos Jacques,Brazil,16.72m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,6,José-Luis Carambolante,Brazil,16.72m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,7,Julian Mejias Silva,Cuba,16.68m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,8,Pedro Serrano,Puerto Rico,15.72m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,9,Tito Steiner,Argentina,15.18m,,15 Oct,"Mexico City, Mexico",
Men,TRIPLE JUMP,,,10,Eracelio Carrillo,Mexico,14.96m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,1,John Powell,USA,62.36m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,2,Julian Morrison Gales,Cuba,59.88m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,3,Jay Silvester,USA,59.82m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,4,Bishop Dolegiewicz,Canada,58.56m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,5,Ain Roost,Canada,56.62m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,6,Javier Moreno Escalona,Cuba,56.52m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,7,José Carlos Jacques,Brazil,51.06m,,15 Oct,"Mexico City, Mexico",
Men,DISCUS THROW,,,8,Pedro Serrano,Puerto Rico,47.80m,,15 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,1,Larry Hart,USA,66.56m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,2,Angel Cabrera Ca ballero,Cuba,65.24m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,3,Scott Neilson,Canada,64.56m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,4,Murray Keating,Canada,64.06m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,5,Celso Joachim de Moraes,Brazil,63.80m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,6,José Vallejos,Argentina,63.76m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,7,George Frenn,USA,63.22m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,8,Darwin Pi ñeyrúa,Uruguay,62.12m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,9,Alfonso Rodriguez,Mexico,49.60m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,1,Sam Colson,USA,83.82m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,2,Juan Jarvis Ocana,Cuba,82.30m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,3,Raúl Fernandez Simon,Cuba,77.90m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,4,Anthony Hall,USA,77.88m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,5,Phil Olsen,Canada,77.60m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,6,Andre Lajoie,Canada,75.74m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,7,Mario Sotomayor,Colombia,71.56m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,8,Jorge P eña,Chile,69.60m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,9,Paulo Irenne de Faria,Brazil,69.52m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,10,Salom ón Robins,Mexico,69.50m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,11,José Peralta,Nicaragua,61.62m,,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,1,Bruce Jenner,USA,"8,045 (8,024)",,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,2,Fred Dixon,USA,"8,019 (7,986)",,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,3,Jesús Mirabel Leal,Cuba,"7,582 (7,506)",,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,4,Tito Steiner,Argentina,"7,572 (7,503)",,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,5,Alfredo Silva,Chile,"6,831 (6,733)",,18 Oct,"Mexico City, Mexico",
Men,HAMMER THROW,,,6,Elpidio Encarnaci ón,Dominican Republic,"6,701 (6,626)",,18 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,1,Silvia Chiv ás Baro,Cuba,11.58,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,2,Rochelle Bowen,USA,11.62,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,3,Carmela Bolivar Rios,Peru,11.98,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,4,Maria Amorim,Brazil,12.20,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,5,Georgina Koorndijk,Surinam,12.33,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,1,Pam Jiles,USA,11.43,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,2,Marjorie Bailey,Canada,11.55,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,3,Carol Cumm ings,Jamaica,11.62,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,4,Freida Nichols Davey,Barbados,11.67,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,5,Debbie Jones,Bermuda,11.86,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,6,Guadalupe Garcia,Mexico,12.32,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,7,Madeline Reyes,Dominican Republic,12.86,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,1,Lelieth Hodges,Jamaica,11.64,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,2,Beatriz Allocco,Argentina,11.98,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,3,Esther Hope,Trinidad and Tobago,12.14,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,1,Patty Loverock,Canada,11.49,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,2,Carmen Vald és Capote,Cuba,11.79,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,3,Lorna Forde,Barbados,11.82,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,4,Liliana Cagno Piccioni,Argentina,12.21,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,5,Marie -Lande Mathieu,Puerto Rico,12.22,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,6,Andrea Trott Bermu da,,12.36,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,1,Marjorie Bailey,Canada,11.45,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,2,Pam Jiles,USA,11.52,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,3,Carol Cummings,Jamaica,11.59,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,4,Carmen Vald és Capote,Cuba,11.67,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,5,Freida Nichols Davey,Barbados,11.85,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,6,Liliana Cagno Piccioni,Argentina,12.10,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,7,Esther Hope,Trinidad and Tobago,12.32,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,1,Patty Loverock,Canada,11.36,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,2,Silvia Chiv ás Baro,Cuba,11.36,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,3,Rochelle Bowen,USA,11.50,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,4,Lelieth Hodges,Jamaica,11.61,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,5,Lorna Forde,Barbados,11.75,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,6,Beatriz Allocco Argentin a,,11.88,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,7,Carmela Bolivar Rios,Peru,11.94,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,8,Maria Amorim,Brazil,12.22,,13 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,1,Pam Jiles,USA,11.38,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,2,Patty Loverock,Canada,11.41,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,3,Marjorie Bailey,Canada,11.42,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,4,Silvia Chiv ás Baro,Cuba,11.45,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,5,Rochelle Bowen,USA,11.50,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,6,Carol Cummings,Jamaica,11.66,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,7,Lelieth Hodges,Jamaica,11.74,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,FINAL,,8,Carmen Vald és Capote,Cuba,11.74,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,1,Chandra Cheeseborough,USA,23.07,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,2,Lorna Forde,Barbados,23.72,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,3,Andrea Trott,Bermuda,24.52,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,4,Carm ela Bolivar Rios,Peru,24.56,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,5,Marie -Lande Mathieu,Puerto Rico,24.65,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,6,Margarita Grun,Uruguay,24.72,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,1,Silvia Chiv ás Baro,Cuba,23.31,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,2,Carol Cummings,Jamaica,23.43,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,3,Marjorie Bailey,Canada,23.56,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,4,Freida Nichols Davey,Barbados,23.76,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,5,Maria Amorim,Brazil,24.59,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,6,Georgine Koorndijk,Surinam,24.78,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,2,7,Shonel Ferguson,Bahamas,25.28,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,1,Pam Jiles,USA,23.63,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,2,Beatriz Allocco,Argentina,23.71,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,3,Joyce Sadowick Yakubowich,Canada,23.83,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,4,Zonia Meighan Juarez,Guatemala,25.12,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,5,Angela McLean,Trinidad and Tobago,25.22,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,3,6,Guadalupe Garcia,Mexico,25.45,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,1,Silvina das Gracas Pereira,Brazil,23.21,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,2,Debbie Jones,Bermuda,23.46,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,3,Angela Godoy,Argentina,24.12,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,4,Asunci ón Acosta Galano,Cuba,24.22,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,5,Janice Bernard,Trinidad and Tobago,24.80,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,6,Olga Gonz ález,Guatemala,27.61,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,4,7,Rose -Marie Gauthier,Haiti,27.96,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,1,Pam Jiles,USA,23.03,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,2,Silvia Chiv ás Baro,Cuba,23.22,,14 Oct,"Mexico City, Mexico",
Men,100 METRES,HEAT,1,3,Carol Cummings,Jamaica,23.33,,14 Oct,"Mexico City, Mexico",
