gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,110 METRES HURDLES,HEAT,2,3,Ulysses Laurindo dos San tos,Brazil,53.6,,31 Aug,"Chicago, USA",
Men,110 METRES HURDLES,HEAT,2,4,Gabri el Rold án,Mexico,54.5,,31 Aug,"Chicago, USA",
Men,110 METRES HURDLES,HEAT,2,5,George Shepherd,Canada,55.6,,31 Aug,"Chicago, USA",
Men,110 METRES HURDLES,HEAT,2,6,Armando Betancourt Mella,Cuba,,,31 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,1,Josh Culbreath,USA,51.2,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,2,Dick Howard,USA,51.3,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,3,Cliff Cushman,USA,53.0,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,4,Anubes Ferraz da Silva,Brazil,53.1,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,5,Ulysses L aurindo dos Santos,Brazil,53.2,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,6,Victor Flores Maldonado,Venezuela,53.4,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,1,Phil Coleman,USA,8:56.4,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,2,Deacon Jones,USA,8:56.6,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,3,Alfredo Tinoco,Mexico,8:58.0,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,4,Sebastiao Mendes,Brazil,9:02.2,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,5,Georg e Young,USA,9:07.8,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,6,Alberto Ascension Rios Cariz,Argentina,9:08.0,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,7,Francisco Allen,Chile,,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,8,Domingo Mastroianni Amaizon,Argentina,,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,9,Luciano G ómez,Mexico,9:31.2,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,10,Eligio Galicia Castillo Mexico () 9 :,,39.0,fell,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,FINAL,,11,Ron Wallingford Cana da,,9:41.8,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,1,1,,USA,40.1,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,1,2,,Venezuela,41.1,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,1,3,,Brazil,41.3,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,1,4,,Cuba,42.5,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,1,5,,Dominican Republic,43.1,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,2,1,,British West Indies,42.1,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,2,2,Cana da,,42.1,,29 Aug,"Chicago, USA",
Men,400 METRES HURDLES,HEAT,2,3,,Puerto Rico,43.0,,29 Aug,"Chicago, USA",
Men,4x100 METRES RELAY,FINAL,,1,USA,USA,40.4,,2 Sep,"Chicago, USA",H.Jones; R.Poynter; W.Woodhouse; R.Norton
Men,4x100 METRES RELAY,FINAL,,2,Venezuel a,Venezuel a,41.1,,2 Sep,"Chicago, USA",E.Romero; L.Murad; C.Bonas; R.Romero
Men,4x100 METRES RELAY,FINAL,,3,British West Indies,British West Indies,41.1,,2 Sep,"Chicago, USA",D.Johnson; C.Bertrand; W.Jackson; M.Agostini
Men,4x100 METRES RELAY,FINAL,,4,Brazil,Brazil,41.6,,2 Sep,"Chicago, USA",A.da Silva; P.da Fonseca; J.de Barros; J.da Conciecao
Men,4x100 METRES RELAY,FINAL,,5,Puerto Rico,Puerto Rico,41.7,,2 Sep,"Chicago, USA",M.Rivera; I.Rodriguez; L.Vega; R.Diaz
Men,4x100 METRES RELAY,FINAL,,6,Canada,Canada,41.9,,2 Sep,"Chicago, USA",L.Eves; G.S hort; G.Th orlakss on; H.Je rome Pan-American Games; Chicago 1959 - 10 - 4x400 METRES RELAY (1 Sep )
Men,4x100 METRES RELAY,HEAT,1,1,USA,USA,3:13.6,,2 Sep,"Chicago, USA",Eddie Southern; Josh Culbreath; Jack Yerman; Dave Mills
Men,4x100 METRES RELAY,HEAT,1,2,Canada,Canada,3:18.8,,2 Sep,"Chicago, USA",Stan Worsfold; George Shepherd; Allan Andrews; Harry Jerome
Men,4x100 METRES RELAY,HEAT,1,3,Mexico,Mexico,3:21.8,,2 Sep,"Chicago, USA",José Heredia Losan ao; Gonza lo Gonz áles; Jorge Teran; Juan Cruz Godinez
Men,4x100 METRES RELAY,HEAT,1,4,Ecuador,Ecuador,3:27.6,,2 Sep,"Chicago, USA",José Carrera; Juan Arailio; José Rend ón; Arturo Jiminez
Men,4x100 METRES RELAY,HEAT,2,1,British West Indies,British West Indies,3:15.0,,2 Sep,"Chicago, USA",Malcolm Spence; Melville Spence; Basil Ince; George Kerr
Men,4x100 METRES RELAY,HEAT,2,2,Puerto Rico,Puerto Rico,3:15.1,,2 Sep,"Chicago, USA",Ram ón Luis V ega Zay as; Jossué Delgado Cains; Manuel Rivera; Ivan Rodriguez Padilla
Men,4x100 METRES RELAY,HEAT,2,3,Brazil,Brazil,3:16.1,,2 Sep,"Chicago, USA",Argemiro Roque; Joao Pires Sobrinho; Anubes Ferraz da Silva; Ulysses Laurindo dos Santos
Men,4x100 METRES RELAY,HEAT,2,4,Venezuela,Venezuela,3:17.8,,2 Sep,"Chicago, USA",Victor Flores Maldonado; Guillermo Rocca; Hortensio Fucil Herrera; Emilio Romero Nicolsin NON -PARTICPANTS Brazil Peter Ostermeyer British West Indies Clifton Bertrand Canada Siegmar Ohlemann Ecuador Rafael Arcos; Arturo Flores Puerto Rico José Villalongo Cepeda; Ovidio de Jesus Vargas Venezuel a Rafae l Romer o Sandrea; Lloyd Murad
Men,4x400 METRES RELAY,FINAL,,1,British West Indies,British West Indies,3:05.3,,2 Sep,"Chicago, USA",Mal.Spence 46.9; Mel.Spence 46.7; B.Ince 45.7; G.Kerr 46.0
Men,4x400 METRES RELAY,FINAL,,2,USA,USA,3:05.8,,2 Sep,"Chicago, USA",E.Southern 47.3; J.Culbreath 46.3; J.Yerman 45.7; D.Mills 45.7
Men,4x400 METRES RELAY,FINAL,,3,Puert o Rico,Puert o Rico,3:12.4,,2 Sep,"Chicago, USA",L.Vega; J. Delgado; M.Rivera; I.Rodriguez
Men,4x400 METRES RELAY,FINAL,,4,Brazil,Brazil,3:16.1,,2 Sep,"Chicago, USA",A.Roque; J.Pires; A.da Silva; U.dos Santos
Men,4x400 METRES RELAY,FINAL,,5,Mexico,Mexico,3:18.0,,2 Sep,"Chicago, USA",J.Heredia; G.Gonzales; J.Teran; J.Cruz
Men,4x400 METRES RELAY,FINAL,,6,Canada,Canada,3:18.3,,2 Sep,"Chicago, USA",S.Worsfold; A.Andrews; H.Jerome; G.Shepherd HIGH JUMP (28 Aug )
Men,4x400 METRES RELAY,FINAL,,1,Charles Dumas USA,Charles Dumas USA,2.10m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Bob Gardner USA,Bob Gardner USA,2.04m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Ernle Haisley British West Indies -Jamaica,Ernle Haisley British West Indies -Jamaica,2.01m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Teodoro Flores Palacios Guatemala,Teodoro Flores Palacios Guatemala,1.98m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Errol Williams USA,Errol Williams USA,1.95m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,=6,Gerald Brisson Haiti,Gerald Brisson Haiti,1.90m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,=6,Paulo Oliveira da Silva Brazil,Paulo Oliveira da Silva Brazil,1.90m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,8,Wilf Foss Canada,Wilf Foss Canada,1.85m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,9,Roberto L ópez-Jova Cuba,Roberto L ópez-Jova Cuba,1.85m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,10,Juan Ruiz Chile,Juan Ruiz Chile,1.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,11,Roberto Procel Mexico,Roberto Procel Mexico,1.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,=12,Julio Llera Puerto Rico,Julio Llera Puerto Rico,1.75m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,=12,Heriberto Cruz Puerto Rico,Heriberto Cruz Puerto Rico,1.75m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,14,Leopoldo V ásquez Mexico,Leopoldo V ásquez Mexico,1.75m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,15,Hans Ackermann Brazil,Hans Ackermann Brazil,1.75m,did-not-compete,2 Sep,"Chicago, USA",Emir Martinez Cilaci Argentina  Jose Telles da Conciecao Brazil DNComp Felix Antonetti Puerto Rico DNComp Pan-American Games; Chicago 1959 - 11 - POLE VAULT (29 Aug )
Men,4x400 METRES RELAY,FINAL,,1,Don Bragg USA,Don Bragg USA,4.62m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Jim Graham USA,Jim Graham USA,4.32m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Rolando Cruz Puerto Rico,Rolando Cruz Puerto Rico,4.32m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Ron Morris USA,Ron Morris USA,4.32m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Rubén Cruz Puerto Rico,Rubén Cruz Puerto Rico,4.25m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,6,Bob Reid Canad a,Bob Reid Canad a,4.05m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,7,David Linekin Canada,David Linekin Canada,4.05m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,=8,José Infante Chile,José Infante Chile,3.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,=8,Brigido Iriarte Venezuela,Brigido Iriarte Venezuela,3.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,=8,Miguel Rivera Puerto Rico,Miguel Rivera Puerto Rico,3.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,11,Fausto de Souza Brazil,Fausto de Souza Brazil,3.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,12,Tomotsu Nishida Brazil,Tomotsu Nishida Brazil,3.80m,did-not-compete,2 Sep,"Chicago, USA",Wilf Foss Canada  LONG JUMP (29 Aug )
Men,4x400 METRES RELAY,FINAL,,1,Irvin Roberson USA,Irvin Roberson USA,7.97m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Greg Bell USA,Greg Bell USA,7.60m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Lester Bird British West Indies -Antigua,Lester Bird British West Indies -Antigua,7.46m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Joel Wiley USA,Joel Wiley USA,7.43m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Roberto Procel Mexico,Roberto Procel Mexico,7.05m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,6,Julio Llera Puerto Rico,Julio Llera Puerto Rico,6.95m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,7,Victor Hernandez Paredes Cuba,Victor Hernandez Paredes Cuba,6.94m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,8,Carlos Vera Guardia Chile,Carlos Vera Guardia Chile,6.87m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,9,Felix Ant onetti Puerto Rico,Felix Ant onetti Puerto Rico,6.81m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,10,Cliff Murray British Guiana,Cliff Murray British Guiana,6.73m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,11,Eduardo Krumm Chile,Eduardo Krumm Chile,6.33m,did-not-compete,2 Sep,"Chicago, USA",Carlos Tornquist Chile 3 Fouls Adhemar Ferreira da Silva Brazil  Jack Smyth Canada DNComp Roland Romain Haiti DNComp Clive Bonas Si mmons Venezuela DNComp TRIPLE JUMP (2 Sep )
Men,4x400 METRES RELAY,FINAL,,1,Adhemar Ferreira da Silva Brazil,Adhemar Ferreira da Silva Brazil,15.90m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Herman Stokes USA,Herman Stokes USA,15.39m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Bill Sharpe USA,Bill Sharpe USA,15.25m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Jack Smyth Canada,Jack Smyth Canada,15.12m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Victor Hern ández Paredes Cuba,Victor Hern ández Paredes Cuba,14.66m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,6,Pedro Camacho Cotto Puerto Rico,Pedro Camacho Cotto Puerto Rico,14.66m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,7,Ira Davis USA,Ira Davis USA,14.54m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,8,Mahoney Samuels British West Indies -Jamaica,Mahoney Samuels British West Indies -Jamaica,14.43m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,9,Rumildo Cruz Puerto Rico,Rumildo Cruz Puerto Rico,14.43m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,10,Ariel Standen Chile,Ariel Standen Chile,14.33m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,11,Carlos Vera Guardia Chile,Carlos Vera Guardia Chile,13.98m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,12,Alberto Betallelus Peru,Alberto Betallelus Peru,13.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,13,Roberto Procel Mexico,Roberto Procel Mexico,12.82m,did-not-compete,2 Sep,"Chicago, USA",Julio Llera Puerto Rico  Pan-American Games; Chicago 1959 - 12 - SHOT PUT ( 1 Sep )
Men,4x400 METRES RELAY,FINAL,,1,Parry O'Brien USA,Parry O'Brien USA,19.04m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Dallas Long USA,Dallas Long USA,18.51m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Dave Davis USA,Dave Davis USA,17.01m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Enrique Horst Helf Argentina,Enrique Horst Helf Argentina,15.46m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Stan Raike Canada,Stan Raike Canada,15.23m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,6,Isolino Tabordo Brazil,Isolino Tabordo Brazil,14.90m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,7,Alcides Dambros Brazil,Alcides Dambros Brazil,14.88m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,8,Leonardo Kittsteiner Chile,Leonardo Kittsteiner Chile,14.65m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,9,John Pavelich Canada,John Pavelich Canada,14.22m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,10,Lambertus Rebel -Bout Netherland Antilles,Lambertus Rebel -Bout Netherland Antilles,14.00m,did-not-compete,2 Sep,"Chicago, USA",Emir Martinez Cilaci Argentina  Carlos Yapur Mexico DNComp Eduardo Adriana Netherland Antilles DNComp Ramon Rosario Ro driguez Puerto Rico DNComp Hector Thoma s Martinez Venezuela DNComp DISCUS THROW (31 Aug )
Men,4x400 METRES RELAY,FINAL,,1,Al Oerter USA,Al Oerter USA,58.12m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Dick Cochran USA,Dick Cochran USA,55.44m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Parry O'Brien USA,Parry O'Brien USA,51.84m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Lambertus Rebel -Bout Netherland Antilles,Lambertus Rebel -Bout Netherland Antilles,48.07m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Hern án Haddad Abdala Chile,Hern án Haddad Abdala Chile,46.45,,2 Sep,"Chicago, USA",m
Men,4x400 METRES RELAY,FINAL,,6,Enrique Horst Helf Argentina,Enrique Horst Helf Argentina,45.70m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,7,John Pavelich Canada,John Pavelich Canada,44.64m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,8,Daniel Žerjal-Cereali Venezuela,Daniel Žerjal-Cereali Venezuela,44.07m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,9,Rodolfo Sedas Mexico,Rodolfo Sedas Mexico,42.90m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,10,Stan Raike Canada,Stan Raike Canada,41.95m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,11,Mauricio Rodriguez Venezuela,Mauricio Rodriguez Venezuela,40.87m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,12,Carlos Rivera Puerto Rico,Carlos Rivera Puerto Rico,40.20,,2 Sep,"Chicago, USA",m
Men,4x400 METRES RELAY,FINAL,,13,Omar Fierro Mexico,Omar Fierro Mexico,39.01m,did-not-compete,2 Sep,"Chicago, USA",Isolino Tabordo Brazil  Alcides Dambros Brazil DNComp George Stulac Canada DNComp Ramon Rosario Rodriguez Puerto Rico DNComp HAMMER THROW (28 Aug )
Men,4x400 METRES RELAY,FINAL,,1,Al Hall USA,Al Hall USA,59.72m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Hal Connolly USA,Hal Connolly USA,59.72m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Bob Backus USA,Bob Backus USA,59.60m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Roberto Cha pchap Brazil,Roberto Cha pchap Brazil,55.80m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Bruno Romalto Strohmeier Brazil,Bruno Romalto Strohmeier Brazil,54.01m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,6,Daniel Zerjal -Cereali Venezuela,Daniel Zerjal -Cereali Venezuela,52.73m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,7,Alejandro Diaz Chile,Alejandro Diaz Chile,51.34m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,8,Francisco Fragoso Mexico,Francisco Fragoso Mexico,46.26m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,9,Mauricio Rodriguez Venezuela,Mauricio Rodriguez Venezuela,40.21m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,10,Stan Raike Canada,Stan Raike Canada,38.16m,did-not-compete,2 Sep,"Chicago, USA",John Pavelich Canada DNCo mp Lambertus Rebel -Bout Netherland Antilles  Ramon Rosario Rodriguez Puerto Rico DNComp Pan-American Games; Chicago 1959 - 13 - JAVELIN THROW (2 Sep )
Men,4x400 METRES RELAY,FINAL,,1,Buster Quist USA,Buster Quist USA,70.50m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,2,Phil Conley USA,Phil Conley USA,69.94m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,Al Cantello USA,Al Cantello USA,69.82m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,4,Juris Lai penieks Chile,Juris Lai penieks Chile,59.88m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,5,Luis Z árate Lazar te Peru,Luis Z árate Lazar te Peru,56.25m,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,6,Brigido Iriarte Venezuela,Brigido Iriarte Venezuela,53.02m,did-not-compete,2 Sep,"Chicago, USA",Ricardo Matias Heber Argentina  DECATHLON (30/31 Aug )
Men,4x400 METRES RELAY,FINAL,,1,Dave Edstrom USA,Dave Edstrom USA,"7,254 (7,213)",,2 Sep,"Chicago, USA",(11.2; 7.06m; 14.26m; 1.79m; 49.4; 15.0; 45.59m; 3.70m; 55.82m; 4 :51.2)
Men,4x400 METRES RELAY,FINAL,,2,Phil Mulkey USA,Phil Mulkey USA,"6,062 (6,372)",,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,FINAL,,3,George Stulac Canada,George Stulac Canada,"5,989 (6,380)",,2 Sep,"Chicago, USA",(11.5; 6.44m; 12.92m; 1.73m; 51.9; 16.6; 39.74m; 3.70m; 45.53m; 4 :39.9)
Men,4x400 METRES RELAY,FINAL,,4,Héctor Thomas Martinez Venezuela,Héctor Thomas Martinez Venezuela,"5,625 (6,11 6)",,2 Sep,"Chicago, USA",(11.2; 7.05m; 12.67m; 1.73m; 55 .5; 17.1; 3 8.28m; 3.10m; 55.44m; 5 :16.7)
Men,4x400 METRES RELAY,FINAL,,5,Emir Martinez Cilaci Argentina,Emir Martinez Cilaci Argentina,"5,489 (6,019)",,2 Sep,"Chicago, USA",(11.7; 6.20m; 12.98m; 1.65m; 53.7; 16.7; 38.48m; 3.25m; 45.07m; 4 :35.2)
Men,4x400 METRES RELAY,FINAL,,6,Juris Laipenieks Chile,Juris Laipenieks Chile,"5,472 (5,931)",,2 Sep,"Chicago, USA",(11.7; 6.73m; 13.24m; 1.65m; 53.4; 1 7.5; 40. 67m; 2.90m; 54.96m; 5 :01.5)
Men,4x400 METRES RELAY,FINAL,,7,Rodolf o Mijares Mexico,Rodolf o Mijares Mexico,"5,213 (5,784)",,2 Sep,"Chicago, USA",(11.3; 6.44m; 10.89m; 1.60m; 51.6; 16.7; 36.96m; 3.20m; 35.36m; 4 :52.8)
Men,4x400 METRES RELAY,FINAL,,8,Leopoldo V ásquez Mexico,Leopoldo V ásquez Mexico,"4,969 (5,631)",did-not-compete,2 Sep,"Chicago, USA",(12.1; 6.42m; 10.30m; 1.79m; 54.2; 16.4; 31.77m; 3.10m; 42.71m; 4 :54.2) Mike Herm an USA  Pan-American Games; Chicago 1959 - 14 - PANAM59 WOMEN
Men,4x400 METRES RELAY,FINAL,,60,MET RES (28 Aug ),MET RES (28 Aug ),,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,1,Isabel Daniels USA,Isabel Daniels USA,7.6,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,2,Heather Campbell Canada,Heather Campbell Canada,7.7,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,3,Jean Holmes Panama,Jean Holmes Panama,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,4,Onereida Borges Torres Cuba,Onereida Borges Torres Cuba,7.9,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,5,Eliana Gaete Lazo Chile,Eliana Gaete Lazo Chile,8.5,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,1,Barbara Jone s USA,Barbara Jone s USA,7.3,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,2,Maureen Rever Canad a,Maureen Rever Canad a,7.4,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,3,Myra Fawcett British Guiana,Myra Fawcett British Guiana,8.0,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,4,Iris Goncalves dos Santos Brazil,Iris Goncalves dos Santos Brazil,8.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,5,Bertha Diaz Hernandez Cuba,Bertha Diaz Hernandez Cuba,9.0,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,3,1,Carlota Gooden Panama,Carlota Gooden Panama,7.4,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,3,2,Valerie Jerome Canada,Valerie Jerome Canada,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,3,3,Lidia Hernandez Hernandez Cuba,Lidia Hernandez Hernandez Cuba,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,3,4,Yolanda Vinocourt Mexic o,Yolanda Vinocourt Mexic o,8.0,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,3,5,Maria Vieira de Lima Brazil,Maria Vieira de Lima Brazil,8.2,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,4,1,Martha Hudson USA,Martha Hudson USA,7.6,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,4,2,Marcela Daniel Panama,Marcela Daniel Panama,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,4,3,Vilma Parris British Guiana,Vilma Parris British Guiana,8.0,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,4,4,Wanda dos Santos Brazil,Wanda dos Santos Brazil,8.3,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,4,5,Rosalia Ridauro Mexico,Rosalia Ridauro Mexico,8.5,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,4,60,METRES (28 Au g) SEMI -FINALS,METRES (28 Au g) SEMI -FINALS,,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,1,Barbara Jones USA,Barbara Jones USA,7.6,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,2,Maureen Rever Canada,Maureen Rever Canada,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,3,Jean Holmes Panama,Jean Holmes Panama,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,4,Onereida Borges Torres Cuba,Onereida Borges Torres Cuba,8.0,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,5,Marcela Daniel Panama,Marcela Daniel Panama,8.0,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,6,Vilma Parris British Guiana,Vilma Parris British Guiana,8.1,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,1,7,Iris Goncalves dos Santos Brazil,Iris Goncalves dos Santos Brazil,8.3,,2 Sep,"Chicago, USA",
